condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,2,305,1,106,50.33,28.9,0.06,0.45,106,2191,Correct
incongruent_pointer_middle,2,306,1,106,84.36,66.53,0.09,1.04,106,792,Correct
incongruent_pointer_middle,2,307,1,102,30.42,49.94,0.03,0.78,102,1168,Correct
incongruent_pointer_middle,2,308,2,107,45.29,65.23,0.05,1.02,100,695,Incorrect
incongruent_pointer_middle,2,309,1,102,36.69,62.78,0.04,0.99,102,744,Correct
incongruent_pointer_middle,2,310,1,102,59.34,81.78,0.07,1.28,102,857,Correct
incongruent_pointer_middle,2,311,2,107,32.93,58.97,0.04,0.93,107,1054,Correct
incongruent_pointer_middle,2,312,2,100,42.25,24.97,0.05,0.39,107,762,Incorrect
incongruent_pointer_middle,2,313,1,102,51.89,70.41,0.06,1.11,102,705,Correct
incongruent_pointer_middle,2,314,2,100,37.16,20.83,0.04,0.33,100,708,Correct
incongruent_pointer_middle,2,315,1,106,79.01,51.57,0.09,0.81,102,737,Incorrect
incongruent_pointer_middle,2,316,2,107,25.77,46.2,0.03,0.73,100,797,Incorrect
incongruent_pointer_middle,2,317,1,106,61.37,51.56,0.07,0.81,102,951,Incorrect
incongruent_pointer_middle,2,318,2,100,61.49,31.3,0.07,0.49,107,804,Incorrect
incongruent_pointer_middle,2,319,2,100,45.83,38.37,0.05,0.6,107,882,Incorrect
incongruent_pointer_middle,2,320,1,106,59.84,37.61,0.07,0.59,106,579,Correct
incongruent_pointer_middle,2,321,1,102,53.64,81.39,0.06,1.28,106,815,Incorrect
incongruent_pointer_middle,2,322,1,106,70.77,53.79,0.08,0.84,106,578,Correct
incongruent_pointer_middle,2,323,1,102,50.32,58.98,0.06,0.93,102,733,Correct
incongruent_pointer_middle,2,324,2,107,13.61,35.69,0.02,0.56,107,1588,Correct
incongruent_pointer_middle,2,325,2,107,62.05,79.55,0.07,1.25,100,702,Incorrect
incongruent_pointer_middle,2,326,1,102,13.72,32.41,0.02,0.51,102,1358,Correct
incongruent_pointer_middle,2,327,1,102,42.64,72.02,0.05,1.13,106,587,Incorrect
incongruent_pointer_middle,2,328,2,107,46.19,67.38,0.05,1.06,100,10503,Incorrect
incongruent_pointer_middle,2,329,2,100,54.63,45.89,0.06,0.72,107,825,Incorrect
incongruent_pointer_middle,2,330,2,107,48.33,70.56,0.05,1.11,107,1002,Correct
incongruent_pointer_middle,2,331,1,106,68.87,55.2,0.08,0.87,106,806,Correct
incongruent_pointer_middle,2,332,1,106,60.42,39.9,0.07,0.63,106,848,Correct
incongruent_pointer_middle,2,333,1,102,29.15,50.94,0.03,0.8,102,1108,Correct
incongruent_pointer_middle,2,334,1,106,60.43,33.39,0.07,0.52,106,1332,Correct
incongruent_pointer_middle,2,335,1,106,64.81,50.5,0.07,0.79,106,828,Correct
incongruent_pointer_middle,2,336,2,100,53.63,30.0,0.06,0.47,100,1533,Correct
incongruent_pointer_middle,2,337,2,107,56.31,64.04,0.06,1.01,100,721,Incorrect
incongruent_pointer_middle,2,338,2,107,26.65,43.69,0.03,0.69,100,1949,Incorrect
incongruent_pointer_middle,2,339,1,106,63.16,49.64,0.07,0.78,106,621,Correct
incongruent_pointer_middle,2,340,1,102,59.6,81.58,0.07,1.28,106,979,Incorrect
incongruent_pointer_middle,2,341,1,102,56.3,70.91,0.06,1.11,106,827,Incorrect
incongruent_pointer_middle,2,342,2,107,28.54,38.95,0.03,0.61,107,1425,Correct
incongruent_pointer_middle,2,343,1,102,19.82,37.5,0.02,0.59,102,710,Correct
incongruent_pointer_middle,2,344,2,107,55.29,84.84,0.06,1.33,107,1002,Correct
incongruent_pointer_middle,2,345,2,100,76.02,55.3,0.09,0.87,100,2394,Correct
incongruent_pointer_middle,2,346,1,106,70.04,42.65,0.08,0.67,106,1187,Correct
incongruent_pointer_middle,2,347,2,107,63.87,73.78,0.07,1.16,100,1238,Incorrect
incongruent_pointer_middle,2,348,1,106,46.93,26.13,0.05,0.41,102,5182,Incorrect
incongruent_pointer_middle,2,349,2,107,29.13,51.06,0.03,0.8,107,1388,Correct
incongruent_pointer_middle,2,350,2,100,49.29,29.05,0.06,0.46,107,825,Incorrect
incongruent_pointer_middle,2,351,1,102,65.32,84.18,0.07,1.32,102,1131,Correct
incongruent_pointer_middle,2,352,1,106,74.18,62.91,0.08,0.99,106,1479,Correct
incongruent_pointer_middle,2,353,2,107,46.48,64.4,0.05,1.01,107,1960,Correct
incongruent_pointer_middle,2,354,2,100,67.31,44.25,0.08,0.7,107,898,Incorrect
incongruent_pointer_middle,2,355,2,107,41.41,53.96,0.05,0.85,107,2174,Correct
incongruent_pointer_middle,2,356,1,106,63.7,47.1,0.07,0.74,102,758,Incorrect
incongruent_pointer_middle,2,357,2,107,40.44,54.77,0.05,0.86,100,1053,Incorrect
incongruent_pointer_middle,2,358,1,102,52.22,80.14,0.06,1.26,106,4762,Incorrect
incongruent_pointer_middle,2,359,1,106,37.72,19.52,0.04,0.31,102,921,Incorrect
incongruent_pointer_middle,2,360,1,102,46.69,62.21,0.05,0.98,106,2159,Incorrect
incongruent_pointer_middle,2,361,1,106,76.72,59.91,0.09,0.94,102,708,Incorrect
incongruent_pointer_middle,2,362,2,107,59.48,68.71,0.07,1.08,100,1228,Incorrect
incongruent_pointer_middle,2,363,1,102,66.97,89.04,0.07,1.4,106,1011,Incorrect
incongruent_pointer_middle,2,364,2,100,86.5,63.25,0.1,0.99,107,1238,Incorrect
incongruent_pointer_middle,2,365,2,107,69.15,86.68,0.08,1.36,100,805,Incorrect
incongruent_pointer_middle,2,366,1,106,77.5,65.52,0.09,1.03,106,1369,Correct
incongruent_pointer_middle,2,367,2,107,25.99,53.03,0.03,0.83,100,1683,Incorrect
incongruent_pointer_middle,2,368,2,100,65.94,39.4,0.07,0.62,100,1216,Correct
incongruent_pointer_middle,2,369,1,106,78.75,66.49,0.09,1.04,106,707,Correct
incongruent_pointer_middle,2,370,1,102,41.37,51.12,0.05,0.8,106,1235,Incorrect
incongruent_pointer_middle,2,371,2,100,71.65,47.46,0.08,0.75,100,996,Correct
incongruent_pointer_middle,2,372,2,100,52.13,44.42,0.06,0.7,107,1758,Incorrect
incongruent_pointer_middle,2,373,1,106,82.03,65.94,0.09,1.04,106,881,Correct
incongruent_pointer_middle,2,374,1,106,56.73,47.35,0.06,0.74,106,534,Correct
incongruent_pointer_middle,2,375,1,102,27.46,53.03,0.03,0.83,102,897,Correct
incongruent_pointer_middle,2,376,1,102,46.05,54.37,0.05,0.85,106,2565,Incorrect
incongruent_pointer_middle,2,377,1,106,67.58,57.22,0.08,0.9,106,658,Incorrect
incongruent_pointer_middle,2,378,2,100,72.0,49.49,0.08,0.78,100,1500,Correct
incongruent_pointer_middle,2,379,2,100,86.02,65.23,0.1,1.02,100,1252,Correct
incongruent_pointer_middle,2,380,1,102,33.19,45.21,0.04,0.71,102,2162,Correct
incongruent_pointer_middle,2,381,2,100,85.58,57.47,0.1,0.9,100,3330,Correct
incongruent_pointer_middle,2,382,2,100,60.93,34.04,0.07,0.53,107,3039,Incorrect
incongruent_pointer_middle,2,383,2,100,49.64,31.9,0.06,0.5,107,3752,Incorrect
incongruent_pointer_middle,2,384,1,102,28.87,60.87,0.03,0.96,102,2449,Correct
incongruent_pointer_middle,2,385,2,107,47.58,59.62,0.05,0.94,107,1621,Correct
incongruent_pointer_middle,2,386,2,107,21.83,52.9,0.02,0.83,107,780,Correct
incongruent_pointer_middle,2,387,2,100,40.13,19.26,0.04,0.3,100,1239,Correct
incongruent_pointer_middle,2,388,1,106,73.37,51.09,0.08,0.8,106,975,Correct
incongruent_pointer_middle,2,389,2,100,83.06,67.29,0.09,1.06,100,2812,Correct
incongruent_pointer_middle,2,390,1,102,54.1,69.53,0.06,1.09,106,1755,Incorrect
incongruent_pointer_middle,2,391,1,102,62.08,73.36,0.07,1.15,106,1783,Incorrect
incongruent_pointer_middle,2,392,2,100,65.11,38.38,0.07,0.6,107,2585,Incorrect
incongruent_pointer_middle,2,393,2,107,40.57,51.24,0.05,0.8,100,1091,Incorrect
incongruent_pointer_middle,2,394,1,102,45.61,75.81,0.05,1.19,102,11507,Correct
incongruent_pointer_middle,2,395,2,100,44.31,29.73,0.05,0.47,100,1490,Correct
incongruent_pointer_middle,2,396,1,102,61.18,86.81,0.07,1.36,102,1541,Correct
incongruent_pointer_middle,2,397,1,106,35.38,13.21,0.04,0.21,102,2027,Incorrect
incongruent_pointer_middle,2,398,1,102,45.47,58.64,0.05,0.92,102,1088,Correct
