condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pinky_thumb,1000,294,1,109,69.36,57.17,0.08,0.9,109,2516,Correct
incongruent_pinky_thumb,1000,295,1,109,77.05,61.08,0.09,0.96,109,3633,Correct
incongruent_pinky_thumb,1000,296,1,99,45.74,53.03,0.05,0.83,99,1548,Correct
incongruent_pinky_thumb,1000,297,2,113,37.28,21.07,0.04,0.33,112,1431,Incorrect
incongruent_pinky_thumb,1000,298,2,112,60.66,72.46,0.07,1.14,112,2569,Correct
incongruent_pinky_thumb,1000,299,1,99,56.4,67.6,0.06,1.06,99,1134,Correct
incongruent_pinky_thumb,1000,300,1,109,65.05,50.21,0.07,0.79,109,1154,Correct
incongruent_pinky_thumb,1000,301,1,109,58.7,51.46,0.07,0.81,109,4234,Correct
incongruent_pinky_thumb,1000,302,2,113,63.1,53.92,0.07,0.85,113,1451,Correct
incongruent_pinky_thumb,1000,303,2,112,54.52,62.08,0.06,0.98,112,1541,Correct
incongruent_pinky_thumb,1000,304,2,113,69.36,42.01,0.08,0.66,113,2016,Correct
incongruent_pinky_thumb,1000,305,1,99,32.74,63.2,0.04,0.99,99,2773,Correct
incongruent_pinky_thumb,1000,306,2,113,37.98,19.21,0.04,0.3,113,10916,Correct
incongruent_pinky_thumb,1000,307,2,113,68.25,46.85,0.08,0.74,113,24753,Correct
incongruent_pinky_thumb,1000,308,1,99,55.27,84.53,0.06,1.33,99,1104,Correct
incongruent_pinky_thumb,1000,309,1,99,33.82,55.12,0.04,0.87,99,13859,Correct
incongruent_pinky_thumb,1000,310,1,109,41.8,32.22,0.05,0.51,109,2557,Correct
incongruent_pinky_thumb,1000,311,1,109,57.8,36.28,0.06,0.57,109,1864,Correct
incongruent_pinky_thumb,1000,312,2,113,55.05,37.27,0.06,0.59,113,1352,Correct
incongruent_pinky_thumb,1000,313,2,112,36.27,51.11,0.04,0.8,112,3567,Correct
incongruent_pinky_thumb,1000,314,2,112,46.73,57.08,0.05,0.9,112,4203,Correct
incongruent_pinky_thumb,1000,315,1,99,37.38,50.47,0.04,0.79,99,2047,Correct
incongruent_pinky_thumb,1000,316,2,112,60.95,72.33,0.07,1.14,112,3180,Correct
incongruent_pinky_thumb,1000,317,2,112,25.85,45.31,0.03,0.71,113,2095,Incorrect
incongruent_pinky_thumb,1000,318,2,113,71.78,55.99,0.08,0.88,113,3822,Correct
incongruent_pinky_thumb,1000,319,2,112,24.76,43.96,0.03,0.69,112,3945,Correct
incongruent_pinky_thumb,1000,320,2,112,32.29,62.88,0.04,0.99,112,3607,Correct
incongruent_pinky_thumb,1000,321,1,99,41.8,57.58,0.05,0.9,99,7177,Correct
incongruent_pinky_thumb,1000,322,1,99,52.64,68.51,0.06,1.08,99,1327,Correct
incongruent_pinky_thumb,1000,323,2,113,84.43,57.05,0.09,0.9,113,1728,Correct
incongruent_pinky_thumb,1000,324,2,113,59.55,29.47,0.07,0.46,113,3032,Correct
incongruent_pinky_thumb,1000,325,2,113,76.07,44.77,0.09,0.7,113,10843,Correct
incongruent_pinky_thumb,1000,326,1,99,62.05,79.91,0.07,1.26,109,1321,Incorrect
incongruent_pinky_thumb,1000,327,1,99,44.83,67.77,0.05,1.06,99,2424,Correct
incongruent_pinky_thumb,1000,328,2,112,18.23,44.09,0.02,0.69,112,1248,Correct
incongruent_pinky_thumb,1000,329,1,109,41.12,30.14,0.05,0.47,109,966,Correct
incongruent_pinky_thumb,1000,330,1,99,17.67,45.92,0.02,0.72,99,1714,Correct
incongruent_pinky_thumb,1000,331,2,112,48.96,64.69,0.05,1.02,113,2276,Incorrect
incongruent_pinky_thumb,1000,332,2,113,87.78,68.2,0.1,1.07,112,2430,Incorrect
incongruent_pinky_thumb,1000,333,1,99,59.95,77.7,0.07,1.22,99,6557,Correct
