condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pointer_middle,5,315,1,102,26.9,59.37,0.03,0.93,106,1507,Incorrect
congruent_pointer_middle,5,316,2,100,16.55,42.03,0.02,0.66,100,1349,Correct
congruent_pointer_middle,5,317,1,106,85.52,58.97,0.1,0.93,106,678,Correct
congruent_pointer_middle,5,318,2,107,54.38,33.31,0.06,0.52,107,634,Correct
congruent_pointer_middle,5,319,1,106,72.92,56.24,0.08,0.88,106,527,Correct
congruent_pointer_middle,5,320,2,100,58.61,86.83,0.07,1.36,107,601,Incorrect
congruent_pointer_middle,5,321,1,102,44.34,68.52,0.05,1.08,102,1177,Correct
congruent_pointer_middle,5,322,2,100,62.64,78.25,0.07,1.23,107,596,Incorrect
congruent_pointer_middle,5,323,1,106,59.65,32.47,0.07,0.51,106,459,Correct
congruent_pointer_middle,5,324,2,107,37.84,20.94,0.04,0.33,107,622,Correct
congruent_pointer_middle,5,325,1,106,35.13,16.36,0.04,0.26,106,602,Correct
congruent_pointer_middle,5,326,2,107,70.95,55.49,0.08,0.87,100,465,Incorrect
congruent_pointer_middle,5,327,2,100,55.57,76.74,0.06,1.21,107,630,Incorrect
congruent_pointer_middle,5,328,2,107,74.46,58.84,0.08,0.92,107,2087,Correct
congruent_pointer_middle,5,329,2,107,60.11,43.15,0.07,0.68,107,741,Correct
congruent_pointer_middle,5,330,1,106,54.51,26.75,0.06,0.42,106,466,Correct
congruent_pointer_middle,5,331,2,100,43.61,56.24,0.05,0.88,107,925,Incorrect
congruent_pointer_middle,5,332,2,107,81.74,58.27,0.09,0.92,100,603,Incorrect
congruent_pointer_middle,5,333,2,100,55.27,82.59,0.06,1.3,107,741,Incorrect
congruent_pointer_middle,5,334,2,100,62.15,71.81,0.07,1.13,100,613,Correct
congruent_pointer_middle,5,335,1,102,55.64,78.27,0.06,1.23,106,615,Incorrect
congruent_pointer_middle,5,336,2,107,78.78,59.08,0.09,0.93,100,642,Incorrect
congruent_pointer_middle,5,337,1,102,54.49,61.7,0.06,0.97,106,586,Incorrect
congruent_pointer_middle,5,338,2,107,55.61,30.78,0.06,0.48,107,664,Correct
congruent_pointer_middle,5,339,1,102,25.56,47.46,0.03,0.75,102,646,Correct
congruent_pointer_middle,5,340,1,106,69.33,59.81,0.08,0.94,106,720,Correct
congruent_pointer_middle,5,341,2,100,52.71,72.87,0.06,1.14,100,1142,Correct
congruent_pointer_middle,5,342,2,107,64.09,33.39,0.07,0.52,100,855,Incorrect
congruent_pointer_middle,5,343,1,106,47.84,28.27,0.05,0.44,106,603,Correct
congruent_pointer_middle,5,344,1,106,75.42,55.38,0.08,0.87,102,962,Incorrect
congruent_pointer_middle,5,345,2,107,33.92,21.44,0.04,0.34,107,535,Correct
congruent_pointer_middle,5,346,1,106,59.52,30.45,0.07,0.48,106,687,Correct
congruent_pointer_middle,5,347,1,102,46.5,77.77,0.05,1.22,106,691,Incorrect
congruent_pointer_middle,5,348,1,102,20.53,50.16,0.02,0.79,102,606,Correct
congruent_pointer_middle,5,349,1,102,50.12,64.53,0.06,1.01,102,726,Correct
congruent_pointer_middle,5,350,2,100,26.64,52.36,0.03,0.82,100,643,Correct
congruent_pointer_middle,5,351,2,100,18.06,48.06,0.02,0.75,100,731,Correct
congruent_pointer_middle,5,352,1,106,46.66,20.69,0.05,0.32,102,860,Incorrect
congruent_pointer_middle,5,353,1,102,26.97,48.45,0.03,0.76,106,520,Incorrect
congruent_pointer_middle,5,354,2,107,63.46,43.26,0.07,0.68,100,510,Incorrect
congruent_pointer_middle,5,355,2,107,86.2,66.37,0.1,1.04,107,927,Correct
congruent_pointer_middle,5,356,1,106,67.41,46.79,0.08,0.73,106,715,Correct
congruent_pointer_middle,5,357,1,102,59.53,67.75,0.07,1.06,106,1242,Incorrect
congruent_pointer_middle,5,358,1,102,61.82,81.51,0.07,1.28,106,471,Incorrect
congruent_pointer_middle,5,359,1,106,64.41,49.33,0.07,0.77,106,555,Correct
congruent_pointer_middle,5,360,2,107,34.77,14.66,0.04,0.23,100,741,Incorrect
congruent_pointer_middle,5,361,2,100,49.86,72.18,0.06,1.13,107,1693,Incorrect
congruent_pointer_middle,5,362,1,102,31.49,55.29,0.04,0.87,106,1786,Incorrect
congruent_pointer_middle,5,363,2,107,48.28,32.27,0.05,0.51,107,1623,Correct
congruent_pointer_middle,5,364,1,102,51.46,67.24,0.06,1.06,106,786,Incorrect
congruent_pointer_middle,5,365,2,100,42.8,54.59,0.05,0.86,100,935,Correct
congruent_pointer_middle,5,366,1,102,60.91,86.84,0.07,1.36,106,644,Incorrect
congruent_pointer_middle,5,367,2,107,62.59,41.67,0.07,0.65,100,661,Incorrect
congruent_pointer_middle,5,368,1,102,22.6,42.76,0.03,0.67,106,556,Incorrect
congruent_pointer_middle,5,369,1,102,35.58,61.45,0.04,0.97,102,703,Correct
congruent_pointer_middle,5,370,2,100,44.15,71.62,0.05,1.13,100,904,Correct
congruent_pointer_middle,5,371,1,106,72.49,55.14,0.08,0.87,102,1004,Incorrect
congruent_pointer_middle,5,372,1,102,45.56,70.95,0.05,1.11,106,517,Incorrect
congruent_pointer_middle,5,373,1,106,41.13,29.17,0.05,0.46,106,445,Correct
congruent_pointer_middle,5,374,2,107,83.66,67.0,0.09,1.05,100,603,Incorrect
congruent_pointer_middle,5,375,1,102,14.39,31.62,0.02,0.5,102,860,Correct
congruent_pointer_middle,5,376,1,106,61.38,36.17,0.07,0.57,106,609,Correct
congruent_pointer_middle,5,377,1,102,66.08,79.09,0.07,1.24,106,529,Incorrect
congruent_pointer_middle,5,378,2,107,67.29,52.85,0.08,0.83,107,467,Correct
congruent_pointer_middle,5,379,1,102,43.49,54.8,0.05,0.86,106,477,Incorrect
congruent_pointer_middle,5,380,1,106,58.72,35.44,0.07,0.56,106,559,Correct
congruent_pointer_middle,5,381,2,107,65.52,45.56,0.07,0.72,107,650,Correct
congruent_pointer_middle,5,382,2,100,53.75,81.53,0.06,1.28,107,836,Incorrect
congruent_pointer_middle,5,383,1,106,66.38,55.64,0.07,0.87,106,595,Correct
congruent_pointer_middle,5,384,1,102,30.56,42.1,0.03,0.66,106,697,Incorrect
congruent_pointer_middle,5,385,2,107,57.36,45.26,0.06,0.71,100,677,Incorrect
congruent_pointer_middle,5,386,2,100,40.32,54.91,0.05,0.86,107,624,Incorrect
congruent_pointer_middle,5,387,2,107,74.66,58.34,0.08,0.92,107,742,Correct
congruent_pointer_middle,5,388,1,102,45.73,62.96,0.05,0.99,106,734,Incorrect
congruent_pointer_middle,5,389,1,102,30.47,39.64,0.03,0.62,102,640,Correct
congruent_pointer_middle,5,390,2,100,12.95,31.39,0.01,0.49,100,681,Correct
congruent_pointer_middle,5,391,1,106,64.47,53.89,0.07,0.85,102,646,Incorrect
congruent_pointer_middle,5,392,2,100,34.07,66.46,0.04,1.04,107,797,Incorrect
congruent_pointer_middle,5,393,1,102,23.85,40.0,0.03,0.63,106,855,Incorrect
congruent_pointer_middle,5,394,2,100,21.38,42.47,0.02,0.67,100,1051,Correct
congruent_pointer_middle,5,395,2,100,33.56,60.42,0.04,0.95,100,684,Correct
congruent_pointer_middle,5,396,2,107,57.36,37.18,0.06,0.58,100,706,Incorrect
congruent_pointer_middle,5,397,1,102,44.82,51.73,0.05,0.81,106,517,Incorrect
congruent_pointer_middle,5,398,2,100,36.23,67.42,0.04,1.06,100,460,Correct
