condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,7,308,2,113,31.27,64.26,0.03,1.01,113,3619,Correct
congruent_pinky_thumb,7,309,2,113,62.32,84.36,0.07,1.33,112,1289,Incorrect
congruent_pinky_thumb,7,310,1,109,73.69,53.66,0.08,0.84,109,941,Correct
congruent_pinky_thumb,7,311,1,99,31.84,54.23,0.04,0.85,99,1657,Correct
congruent_pinky_thumb,7,312,1,109,51.49,33.13,0.06,0.52,109,1573,Correct
congruent_pinky_thumb,7,313,1,109,49.24,20.24,0.06,0.32,109,1236,Correct
congruent_pinky_thumb,7,314,2,113,22.66,52.54,0.03,0.83,113,1023,Correct
congruent_pinky_thumb,7,315,1,99,58.21,74.47,0.07,1.17,109,1835,Incorrect
congruent_pinky_thumb,7,316,1,99,43.0,70.43,0.05,1.11,109,1011,Incorrect
congruent_pinky_thumb,7,317,2,112,67.68,39.0,0.08,0.61,112,987,Correct
congruent_pinky_thumb,7,318,2,112,60.2,50.91,0.07,0.8,112,788,Correct
congruent_pinky_thumb,7,319,2,113,22.27,34.85,0.02,0.55,113,2222,Correct
congruent_pinky_thumb,7,320,1,109,61.69,31.76,0.07,0.5,109,1582,Correct
congruent_pinky_thumb,7,321,1,109,45.55,23.18,0.05,0.36,109,2603,Correct
congruent_pinky_thumb,7,322,1,99,54.41,78.41,0.06,1.23,99,1314,Correct
congruent_pinky_thumb,7,323,1,99,57.14,84.97,0.06,1.33,99,1534,Correct
congruent_pinky_thumb,7,324,2,112,37.72,17.21,0.04,0.27,112,2411,Correct
congruent_pinky_thumb,7,325,2,112,79.83,48.32,0.09,0.76,112,1532,Correct
congruent_pinky_thumb,7,326,2,112,74.55,47.79,0.08,0.75,112,3924,Correct
congruent_pinky_thumb,7,327,2,112,49.75,33.85,0.06,0.53,113,677,Incorrect
congruent_pinky_thumb,7,328,2,113,27.6,54.69,0.03,0.86,113,887,Correct
congruent_pinky_thumb,7,329,2,112,51.97,25.89,0.06,0.41,112,639,Correct
congruent_pinky_thumb,7,330,2,113,45.88,75.57,0.05,1.19,113,1025,Correct
congruent_pinky_thumb,7,331,1,99,49.94,60.26,0.06,0.95,109,1060,Incorrect
congruent_pinky_thumb,7,332,2,113,37.32,46.05,0.04,0.72,112,1433,Incorrect
congruent_pinky_thumb,7,333,2,112,74.61,59.09,0.08,0.93,112,1025,Correct
congruent_pinky_thumb,7,334,1,109,51.95,26.08,0.06,0.41,109,951,Correct
congruent_pinky_thumb,7,335,2,112,43.17,18.16,0.05,0.29,112,2573,Correct
congruent_pinky_thumb,7,336,1,109,69.85,40.93,0.08,0.64,109,2240,Correct
congruent_pinky_thumb,7,337,2,113,44.81,74.19,0.05,1.17,113,1595,Correct
congruent_pinky_thumb,7,338,2,112,60.54,28.28,0.07,0.44,112,414,Correct
congruent_pinky_thumb,7,339,1,99,28.75,48.67,0.03,0.76,99,1106,Correct
congruent_pinky_thumb,7,340,2,112,60.29,32.25,0.07,0.51,112,1744,Correct
congruent_pinky_thumb,7,341,1,99,47.83,60.49,0.05,0.95,99,2541,Correct
congruent_pinky_thumb,7,342,2,113,62.78,76.75,0.07,1.21,112,1110,Incorrect
congruent_pinky_thumb,7,343,2,113,20.25,34.57,0.02,0.54,113,1373,Correct
congruent_pinky_thumb,7,344,2,113,51.28,80.33,0.06,1.26,113,3047,Correct
congruent_pinky_thumb,7,345,2,112,61.65,44.06,0.07,0.69,112,1050,Correct
congruent_pinky_thumb,7,346,2,113,18.4,32.54,0.02,0.51,113,721,Correct
congruent_pinky_thumb,7,347,1,99,13.83,31.96,0.02,0.5,99,2936,Correct
congruent_pinky_thumb,7,348,1,99,36.53,56.25,0.04,0.88,109,5070,Incorrect
congruent_pinky_thumb,7,349,2,113,67.74,86.68,0.08,1.36,113,2855,Correct
congruent_pinky_thumb,7,350,2,112,80.24,57.02,0.09,0.9,112,1365,Correct
congruent_pinky_thumb,7,351,2,113,56.3,63.84,0.06,1.0,112,2881,Incorrect
congruent_pinky_thumb,7,352,2,113,32.18,57.54,0.04,0.9,113,1054,Correct
congruent_pinky_thumb,7,353,1,109,44.91,17.92,0.05,0.28,109,1581,Correct
congruent_pinky_thumb,7,354,2,112,55.8,42.49,0.06,0.67,112,1776,Correct
congruent_pinky_thumb,7,355,2,112,75.49,59.57,0.08,0.94,112,1382,Correct
congruent_pinky_thumb,7,356,2,113,27.33,45.83,0.03,0.72,113,5743,Correct
congruent_pinky_thumb,7,357,1,99,67.86,87.66,0.08,1.38,99,1358,Correct
congruent_pinky_thumb,7,358,2,113,19.63,35.65,0.02,0.56,113,4049,Correct
congruent_pinky_thumb,7,359,2,113,43.66,55.02,0.05,0.86,112,3409,Incorrect
congruent_pinky_thumb,7,360,1,109,58.07,44.6,0.06,0.7,109,1265,Correct
congruent_pinky_thumb,7,361,1,109,46.56,38.72,0.05,0.61,109,2955,Correct
congruent_pinky_thumb,7,362,2,112,80.96,64.28,0.09,1.01,112,3827,Correct
congruent_pinky_thumb,7,363,2,112,60.51,35.59,0.07,0.56,112,2092,Correct
congruent_pinky_thumb,7,364,2,112,88.94,65.97,0.1,1.04,112,1658,Correct
congruent_pinky_thumb,7,365,1,99,49.49,64.27,0.06,1.01,109,2852,Incorrect
congruent_pinky_thumb,7,366,2,112,63.62,41.67,0.07,0.65,112,1752,Correct
congruent_pinky_thumb,7,367,1,99,52.22,60.89,0.06,0.96,109,2610,Incorrect
congruent_pinky_thumb,7,368,2,113,22.57,46.64,0.03,0.73,113,1754,Correct
congruent_pinky_thumb,7,369,1,109,70.45,46.24,0.08,0.73,109,898,Correct
congruent_pinky_thumb,7,370,2,113,37.94,62.16,0.04,0.98,113,1924,Correct
congruent_pinky_thumb,7,371,1,99,24.01,36.96,0.03,0.58,99,812,Correct
congruent_pinky_thumb,7,372,2,112,67.82,49.65,0.08,0.78,112,2642,Correct
congruent_pinky_thumb,7,373,2,112,50.86,41.74,0.06,0.66,112,2675,Correct
congruent_pinky_thumb,7,374,1,99,15.08,37.23,0.02,0.58,99,923,Correct
congruent_pinky_thumb,7,375,1,109,52.65,36.91,0.06,0.58,109,1245,Correct
congruent_pinky_thumb,7,376,1,109,54.64,28.03,0.06,0.44,109,517,Correct
congruent_pinky_thumb,7,377,2,112,80.97,56.69,0.09,0.89,112,974,Correct
congruent_pinky_thumb,7,378,2,113,47.31,64.42,0.05,1.01,113,650,Correct
congruent_pinky_thumb,7,379,1,109,58.51,32.77,0.07,0.51,109,1030,Correct
congruent_pinky_thumb,7,380,2,112,70.76,40.48,0.08,0.64,112,1789,Correct
congruent_pinky_thumb,7,381,2,112,73.11,55.59,0.08,0.87,112,765,Correct
congruent_pinky_thumb,7,382,2,112,73.0,48.11,0.08,0.76,112,920,Correct
congruent_pinky_thumb,7,383,2,113,11.21,32.34,0.01,0.51,113,737,Correct
congruent_pinky_thumb,7,384,2,112,65.16,40.06,0.07,0.63,112,969,Correct
congruent_pinky_thumb,7,385,2,113,17.0,43.19,0.02,0.68,113,397,Correct
congruent_pinky_thumb,7,386,2,113,54.6,66.75,0.06,1.05,112,2154,Incorrect
congruent_pinky_thumb,7,387,1,99,26.91,36.81,0.03,0.58,99,1055,Correct
congruent_pinky_thumb,7,388,1,109,69.3,59.94,0.08,0.94,109,1377,Correct
congruent_pinky_thumb,7,389,2,112,75.95,63.76,0.08,1.0,112,1065,Correct
congruent_pinky_thumb,7,390,2,113,30.77,49.13,0.03,0.77,113,720,Correct
congruent_pinky_thumb,7,391,2,112,77.28,56.02,0.09,0.88,112,555,Correct
congruent_pinky_thumb,7,392,2,112,70.39,56.92,0.08,0.89,112,1279,Correct
congruent_pinky_thumb,7,393,2,113,23.2,48.22,0.03,0.76,113,699,Correct
congruent_pinky_thumb,7,394,2,112,34.57,17.29,0.04,0.27,112,3627,Correct
congruent_pinky_thumb,7,395,2,112,58.63,49.71,0.07,0.78,112,967,Correct
congruent_pinky_thumb,7,396,1,109,42.7,19.3,0.05,0.3,109,1702,Correct
congruent_pinky_thumb,7,397,2,113,22.49,54.75,0.03,0.86,113,1241,Correct
congruent_pinky_thumb,7,398,2,113,52.92,74.27,0.06,1.17,112,1266,Incorrect
