,condition,subject,block,level_3,p,nll,bic,model
305,new_learn,22,6,0,0.9999989854671116,57.470359261602674,128.75622908116964,nll_glc_1
306,new_learn,22,6,1,-47.960742687282696,57.470359261602674,128.75622908116964,nll_glc_1
307,new_learn,22,6,2,37.864517595121015,57.470359261602674,128.75622908116964,nll_glc_1
308,new_learn,24,2,0,59.30349846929261,99.46246545810547,208.1352712881871,nll_unix_0
309,new_learn,24,2,1,37.50103232731831,99.46246545810547,208.1352712881871,nll_unix_0
310,new_learn,24,2,0,46.24481733831427,54.02160954147216,117.2535594549205,nll_unix_1
311,new_learn,24,2,1,34.70619588625162,54.02160954147216,117.2535594549205,nll_unix_1
312,new_learn,24,2,0,58.02671601317269,73.63579000968932,156.4819203913548,nll_uniy_0
313,new_learn,24,2,1,37.50094990032003,73.63579000968932,156.4819203913548,nll_uniy_0
314,new_learn,24,2,0,44.04246295930927,82.05557994229237,173.3215002565609,nll_uniy_1
315,new_learn,24,2,1,37.498211197606906,82.05557994229237,173.3215002565609,nll_uniy_1
316,new_learn,24,2,0,-0.925697632531729,50.91390309890862,115.64331675578151,nll_glc_0
317,new_learn,24,2,1,24.272400823872964,50.91390309890862,115.64331675578151,nll_glc_0
318,new_learn,24,2,2,26.814876989387713,50.91390309890862,115.64331675578151,nll_glc_0
319,new_learn,24,2,0,0.9999993632728228,54.03553488121551,121.8865803203953,nll_glc_1
320,new_learn,24,2,1,-46.27255326012041,54.03553488121551,121.8865803203953,nll_glc_1
321,new_learn,24,2,2,35.183133979418656,54.03553488121551,121.8865803203953,nll_glc_1
322,new_learn,24,6,0,49.5762562831794,70.25834422748179,149.72702882693974,nll_unix_0
323,new_learn,24,6,1,38.093083622246525,70.25834422748179,149.72702882693974,nll_unix_0
324,new_learn,24,6,0,47.67847436722522,66.85134256860326,142.9130255091827,nll_unix_1
325,new_learn,24,6,1,38.092819524890466,66.85134256860326,142.9130255091827,nll_unix_1
326,new_learn,24,6,0,54.78461417343943,69.34323841231021,147.8968171965966,nll_uniy_0
327,new_learn,24,6,1,38.09519148695063,69.34323841231021,147.8968171965966,nll_uniy_0
328,new_learn,24,6,0,50.99439347484835,73.20763368357927,155.62560773913472,nll_uniy_1
329,new_learn,24,6,1,38.09160272478472,73.20763368357927,155.62560773913472,nll_uniy_1
330,new_learn,24,6,0,0.7040984687194665,66.61826103820667,147.0520326343776,nll_glc_0
331,new_learn,24,6,1,-73.34952821075163,66.61826103820667,147.0520326343776,nll_glc_0
332,new_learn,24,6,2,38.09407625508054,66.61826103820667,147.0520326343776,nll_glc_0
333,new_learn,24,6,0,0.9374023135902321,66.12343028613361,146.0623711302315,nll_glc_1
334,new_learn,24,6,1,-63.03408503100967,66.12343028613361,146.0623711302315,nll_glc_1
335,new_learn,24,6,2,38.096107448111866,66.12343028613361,146.0623711302315,nll_glc_1
336,new_learn,26,2,0,66.53785024505856,108.8251576381301,226.86065564823636,nll_unix_0
337,new_learn,26,2,1,35.83832214259951,108.8251576381301,226.86065564823636,nll_unix_0
338,new_learn,26,2,0,33.79799374420076,46.48372044690741,102.17778126579101,nll_unix_1
339,new_learn,26,2,1,28.903587004927534,46.48372044690741,102.17778126579101,nll_unix_1
340,new_learn,26,2,0,67.20310552237319,59.23560770215436,127.68155577628491,nll_uniy_0
341,new_learn,26,2,1,35.83622991126836,59.23560770215436,127.68155577628491,nll_uniy_0
342,new_learn,26,2,0,31.82198520913661,92.90335777380281,195.0170559195818,nll_uniy_1
343,new_learn,26,2,1,35.83657683842026,92.90335777380281,195.0170559195818,nll_uniy_1
344,new_learn,26,2,0,-0.8048845676744529,33.029777482993374,79.87506552395102,nll_glc_0
345,new_learn,26,2,1,-2.561712353217424,33.029777482993374,79.87506552395102,nll_glc_0
346,new_learn,26,2,2,15.878539196969417,33.029777482993374,79.87506552395102,nll_glc_0
347,new_learn,26,2,0,0.9999999827384127,46.491704317325215,106.7989191926147,nll_glc_1
348,new_learn,26,2,1,-34.27598911877514,46.491704317325215,106.7989191926147,nll_glc_1
349,new_learn,26,2,2,28.659768476332896,46.491704317325215,106.7989191926147,nll_glc_1
350,new_learn,26,6,0,63.09444696111871,89.17042128784266,187.5511829476615,nll_unix_0
351,new_learn,26,6,1,38.093192022710056,89.17042128784266,187.5511829476615,nll_unix_0
352,new_learn,26,6,0,40.31163216165904,70.41095093733136,150.0322422466389,nll_unix_1
353,new_learn,26,6,1,38.0920167503768,70.41095093733136,150.0322422466389,nll_unix_1
354,new_learn,26,6,0,59.96960256812333,55.75309413613756,120.71652864425131,nll_uniy_0
355,new_learn,26,6,1,36.376459311993806,55.75309413613756,120.71652864425131,nll_uniy_0
356,new_learn,26,6,0,37.975393426058766,102.79908469068351,214.8085097533432,nll_uniy_1
357,new_learn,26,6,1,38.089414945781456,102.79908469068351,214.8085097533432,nll_uniy_1
358,new_learn,26,6,0,-0.1403437871415084,55.533164962735796,124.88184048343587,nll_glc_0
359,new_learn,26,6,1,-52.069681649731784,55.533164962735796,124.88184048343587,nll_glc_0
360,new_learn,26,6,2,36.8842184169324,55.533164962735796,124.88184048343587,nll_glc_0
361,new_learn,26,6,0,0.999998966968118,70.43686189604513,154.68923435005453,nll_glc_1
362,new_learn,26,6,1,-40.23455764636118,70.43686189604513,154.68923435005453,nll_glc_1
363,new_learn,26,6,2,38.08749389739171,70.43686189604513,154.68923435005453,nll_glc_1
364,new_learn,28,2,0,64.04065978480786,110.47804599626758,230.16643236451134,nll_unix_0
365,new_learn,28,2,1,36.92853466899561,110.47804599626758,230.16643236451134,nll_unix_0
366,new_learn,28,2,0,43.058615168716514,45.722333067443714,100.65500650686361,nll_unix_1
367,new_learn,28,2,1,24.0135365806611,45.722333067443714,100.65500650686361,nll_unix_1
368,new_learn,28,2,0,62.565368967132926,61.70021060914828,132.61076159027274,nll_uniy_0
369,new_learn,28,2,1,36.92738710219757,61.70021060914828,132.61076159027274,nll_uniy_0
370,new_learn,28,2,0,36.974189143790284,92.3503193012586,193.91097897449336,nll_uniy_1
371,new_learn,28,2,1,36.93394485066678,92.3503193012586,193.91097897449336,nll_uniy_1
372,new_learn,28,2,0,-0.8320775111879384,27.831772973399637,69.47905650476355,nll_glc_0
373,new_learn,28,2,1,6.820463892148043,27.831772973399637,69.47905650476355,nll_glc_0
374,new_learn,28,2,2,11.34942316329891,27.831772973399637,69.47905650476355,nll_glc_0
375,new_learn,28,2,0,0.9999999953312635,45.729011680711636,105.27353391938755,nll_glc_1
376,new_learn,28,2,1,-42.79400850928713,45.729011680711636,105.27353391938755,nll_glc_1
377,new_learn,28,2,2,24.239158655155045,45.729011680711636,105.27353391938755,nll_glc_1
378,new_learn,28,6,0,58.63426330902214,86.955060877775,183.12046212752617,nll_unix_0
379,new_learn,28,6,1,39.01747185046891,86.955060877775,183.12046212752617,nll_unix_0
380,new_learn,28,6,0,36.982102393729036,75.15841722215809,159.52717481629236,nll_unix_1
381,new_learn,28,6,1,39.01167911042022,75.15841722215809,159.52717481629236,nll_unix_1
382,new_learn,28,6,0,61.897843809256436,64.78710942072527,138.78455921342672,nll_uniy_0
383,new_learn,28,6,1,39.01076650623127,64.78710942072527,138.78455921342672,nll_uniy_0
384,new_learn,28,6,0,40.83620861650389,93.61048501399738,196.43131039997093,nll_uniy_1
385,new_learn,28,6,1,39.01752738169616,93.61048501399738,196.43131039997093,nll_uniy_1
386,new_learn,28,6,0,0.23477594747243047,64.12863229093738,142.07277513983902,nll_glc_0
387,new_learn,28,6,1,-71.6761212091961,64.12863229093738,142.07277513983902,nll_glc_0
388,new_learn,28,6,2,39.01613963770668,64.12863229093738,142.07277513983902,nll_glc_0
389,new_learn,28,6,0,0.999999998796369,75.161688280027,164.13888711801826,nll_glc_1
390,new_learn,28,6,1,-37.03365325997322,75.161688280027,164.13888711801826,nll_glc_1
391,new_learn,28,6,2,39.00516710827,75.161688280027,164.13888711801826,nll_glc_1
392,new_learn,30,2,0,51.139951718348144,99.72099569109176,208.6523317541597,nll_unix_0
393,new_learn,30,2,1,38.53096838543911,99.72099569109176,208.6523317541597,nll_unix_0
394,new_learn,30,2,0,56.07548794720568,61.4807477338171,132.17183583961037,nll_unix_1
395,new_learn,30,2,1,38.52605800049599,61.4807477338171,132.17183583961037,nll_unix_1
396,new_learn,30,2,0,46.46183893224598,56.94381799200589,123.09797635598797,nll_uniy_0
397,new_learn,30,2,1,36.734415120546245,56.94381799200589,123.09797635598797,nll_uniy_0
398,new_learn,30,2,0,51.877237068861874,110.10083013583721,229.4120006436506,nll_uniy_1
399,new_learn,30,2,1,38.53044395559115,110.10083013583721,229.4120006436506,nll_uniy_1
400,new_learn,30,2,0,-0.694797438435502,37.42414724067534,88.66380503931495,nll_glc_0
401,new_learn,30,2,1,3.6310129259103365,37.42414724067534,88.66380503931495,nll_glc_0
402,new_learn,30,2,2,16.289792706289695,37.42414724067534,88.66380503931495,nll_glc_0
403,new_learn,30,2,0,0.999999981591426,61.488299202227864,136.79210896242,nll_glc_1
404,new_learn,30,2,1,-56.161982303126,61.488299202227864,136.79210896242,nll_glc_1
405,new_learn,30,2,2,38.48490383115675,61.488299202227864,136.79210896242,nll_glc_1
406,new_learn,30,6,0,44.90923577086781,76.25604124692819,161.72242286583256,nll_unix_0
407,new_learn,30,6,1,38.969136475869185,76.25604124692819,161.72242286583256,nll_unix_0
408,new_learn,30,6,0,53.9713646247994,84.09821913108615,177.40677863414848,nll_unix_1
409,new_learn,30,6,1,38.969631465517466,84.09821913108615,177.40677863414848,nll_unix_1
410,new_learn,30,6,0,47.67387642805013,70.7059276197721,150.62219561152037,nll_uniy_0
411,new_learn,30,6,1,38.9703743593546,70.7059276197721,150.62219561152037,nll_uniy_0
412,new_learn,30,6,0,55.15168029701519,91.47715100691025,192.16464238579667,nll_uniy_1
413,new_learn,30,6,1,38.96761345318972,91.47715100691025,192.16464238579667,nll_uniy_1
414,new_learn,30,6,0,0.579732447714673,67.15648460311783,148.12847976419994,nll_glc_0
415,new_learn,30,6,1,-66.7859592474961,67.15648460311783,148.12847976419994,nll_glc_0
416,new_learn,30,6,2,38.970112784299104,67.15648460311783,148.12847976419994,nll_glc_0
417,new_learn,30,6,0,0.999989167845704,84.1238508880679,182.0632123341001,nll_glc_1
418,new_learn,30,6,1,-53.49821742711945,84.1238508880679,182.0632123341001,nll_glc_1
419,new_learn,30,6,2,38.961660614046,84.1238508880679,182.0632123341001,nll_glc_1
420,new_learn,32,2,0,43.32081976701673,113.31782811450245,235.84599660098107,nll_unix_0
421,new_learn,32,2,1,36.7404712920025,113.31782811450245,235.84599660098107,nll_unix_0
422,new_learn,32,2,0,45.67052017157479,46.31581941092395,101.84197919382409,nll_unix_1
423,new_learn,32,2,1,20.89161273688438,46.31581941092395,101.84197919382409,nll_unix_1
424,new_learn,32,2,0,51.2007035136681,78.37688557928095,165.96411153053808,nll_uniy_0
425,new_learn,32,2,1,36.744121788966034,78.37688557928095,165.96411153053808,nll_uniy_0
426,new_learn,32,2,0,55.280156030646154,87.07216106245775,183.35466249689168,nll_uniy_1
427,new_learn,32,2,1,36.743407345583876,87.07216106245775,183.35466249689168,nll_uniy_1
428,new_learn,32,2,0,-0.9516226717363094,41.54264867987236,96.90080791770899,nll_glc_0
429,new_learn,32,2,1,27.61337368784942,41.54264867987236,96.90080791770899,nll_glc_0
430,new_learn,32,2,2,16.609182776492926,41.54264867987236,96.90080791770899,nll_glc_0
431,new_learn,32,2,0,0.9999999335774246,46.330600152376405,106.47671086271708,nll_glc_1
432,new_learn,32,2,1,-45.94004531024145,46.330600152376405,106.47671086271708,nll_glc_1
433,new_learn,32,2,2,21.14119502288441,46.330600152376405,106.47671086271708,nll_glc_1
434,new_learn,32,6,0,36.08682323504341,57.09528719906979,123.40091477011576,nll_unix_0
435,new_learn,32,6,1,37.44001645131914,57.09528719906979,123.40091477011576,nll_unix_0
436,new_learn,32,6,0,55.00066503703629,108.70613880360403,226.62261797918424,nll_unix_1
437,new_learn,32,6,1,37.444149603672706,108.70613880360403,226.62261797918424,nll_unix_1
438,new_learn,32,6,0,45.10430175683532,85.1596210537327,179.5295824794416,nll_uniy_0
439,new_learn,32,6,1,37.444756682063996,85.1596210537327,179.5295824794416,nll_uniy_0
440,new_learn,32,6,0,64.4305259402885,72.51419660714853,154.23873358627324,nll_uniy_1
441,new_learn,32,6,1,37.44329248776152,72.51419660714853,154.23873358627324,nll_uniy_1
442,new_learn,32,6,0,0.9987991236149194,57.07731070990312,127.9701319777705,nll_glc_0
443,new_learn,32,6,1,-38.55802066984416,57.07731070990312,127.9701319777705,nll_glc_0
444,new_learn,32,6,2,37.435349434874354,57.07731070990312,127.9701319777705,nll_glc_0
445,new_learn,32,6,0,-0.9999752150547631,57.105906241717456,128.0273230413992,nll_glc_1
446,new_learn,32,6,1,36.122230448429576,57.105906241717456,128.0273230413992,nll_glc_1
447,new_learn,32,6,2,37.421351319515196,57.105906241717456,128.0273230413992,nll_glc_1
448,new_learn,34,2,0,49.41680323347787,109.99343931726563,229.19721900650742,nll_unix_0
449,new_learn,34,2,1,39.28994179524679,109.99343931726563,229.19721900650742,nll_unix_0
450,new_learn,34,2,0,52.52053075361527,56.99908735212764,123.20851507623146,nll_unix_1
451,new_learn,34,2,1,39.21232819551493,56.99908735212764,123.20851507623146,nll_unix_1
452,new_learn,34,2,0,48.29704893037557,65.50917469228233,140.22868975654083,nll_uniy_0
453,new_learn,34,2,1,39.26667429419801,65.50917469228233,140.22868975654083,nll_uniy_0
454,new_learn,34,2,0,51.86405466511712,91.37028369124596,191.9509077544681,nll_uniy_1
455,new_learn,34,2,1,39.28845586832756,91.37028369124596,191.9509077544681,nll_uniy_1
456,new_learn,34,2,0,-0.7402115552471824,45.09048892651229,103.99648841098886,nll_glc_0
457,new_learn,34,2,1,4.596835569206258,45.09048892651229,103.99648841098886,nll_glc_0
458,new_learn,34,2,2,20.737804198521626,45.09048892651229,103.99648841098886,nll_glc_0
459,new_learn,34,2,0,0.9999996713278219,57.014880746220335,127.84527205040494,nll_glc_1
460,new_learn,34,2,1,-52.61387029453534,57.014880746220335,127.84527205040494,nll_glc_1
461,new_learn,34,2,2,39.24825507596034,57.014880746220335,127.84527205040494,nll_glc_1
462,new_learn,34,6,0,48.323424022712985,83.53825827768205,176.28685692734027,nll_unix_0
463,new_learn,34,6,1,39.035600090342314,83.53825827768205,176.28685692734027,nll_unix_0
464,new_learn,34,6,0,51.28258939312052,70.01184530241144,149.23403097679906,nll_unix_1
465,new_learn,34,6,1,39.03476687571644,70.01184530241144,149.23403097679906,nll_unix_1
466,new_learn,34,6,0,48.53527960342853,71.90839238597498,153.02712514392613,nll_uniy_0
467,new_learn,34,6,1,39.03750334364523,71.90839238597498,153.02712514392613,nll_uniy_0
468,new_learn,34,6,0,51.27337847837216,86.08317233656541,181.376685045107,nll_uniy_1
469,new_learn,34,6,1,39.036163929201756,86.08317233656541,181.376685045107,nll_uniy_1
470,new_learn,34,6,0,0.3179732178320567,71.43691709446443,156.68934474689314,nll_glc_0
471,new_learn,34,6,1,-61.89384669117482,71.43691709446443,156.68934474689314,nll_glc_0
472,new_learn,34,6,2,39.035772976802015,71.43691709446443,156.68934474689314,nll_glc_0
473,new_learn,34,6,0,0.9852010066136969,69.76489265823962,153.3452958744435,nll_glc_1
474,new_learn,34,6,1,-59.41597242930268,69.76489265823962,153.3452958744435,nll_glc_1
475,new_learn,34,6,2,39.03543776139202,69.76489265823962,153.3452958744435,nll_glc_1
476,new_learn,36,2,0,34.28348620146335,84.63137094080835,178.47308225359288,nll_unix_0
477,new_learn,36,2,1,36.98765490443949,84.63137094080835,178.47308225359288,nll_unix_0
478,new_learn,36,2,0,63.670876830921785,73.31504595304952,155.8404322780752,nll_unix_1
479,new_learn,36,2,1,36.98878364634314,73.31504595304952,155.8404322780752,nll_unix_1
480,new_learn,36,2,0,37.57563823847044,73.29380664709709,155.79795366617034,nll_uniy_0
481,new_learn,36,2,1,36.98064620070607,73.29380664709709,155.79795366617034,nll_uniy_0
482,new_learn,36,2,0,64.06978270529912,78.11667464602763,165.44368966403144,nll_uniy_1
483,new_learn,36,2,1,36.97938809744517,78.11667464602763,165.44368966403144,nll_uniy_1
484,new_learn,36,2,0,-0.659906965155866,69.11028242134421,152.0360754006527,nll_glc_0
485,new_learn,36,2,1,7.098423671026438,69.11028242134421,152.0360754006527,nll_glc_0
486,new_learn,36,2,2,36.98855800885116,69.11028242134421,152.0360754006527,nll_glc_0
487,new_learn,36,2,0,0.9999975532817562,73.343366945538,160.50224444904026,nll_glc_1
488,new_learn,36,2,1,-63.052058848155745,73.343366945538,160.50224444904026,nll_glc_1
489,new_learn,36,2,2,36.986758484986154,73.343366945538,160.50224444904026,nll_glc_1
490,new_learn,36,6,0,48.48874678405266,82.5661161755892,174.34257272315457,nll_unix_0
491,new_learn,36,6,1,37.73063756140654,82.5661161755892,174.34257272315457,nll_unix_0
492,new_learn,36,6,0,45.275288342809354,80.37154560338507,169.95343157874632,nll_unix_1
493,new_learn,36,6,1,37.723131535710536,80.37154560338507,169.95343157874632,nll_unix_1
494,new_learn,36,6,0,54.126159446425326,86.83148252563178,182.87330542323974,nll_uniy_0
495,new_learn,36,6,1,37.73204967597738,86.83148252563178,182.87330542323974,nll_uniy_0
496,new_learn,36,6,0,49.39628800691304,81.21204845588537,171.6344372837469,nll_uniy_1
497,new_learn,36,6,1,37.72757387327623,81.21204845588537,171.6344372837469,nll_uniy_1
498,new_learn,36,6,0,0.8547125763812049,80.54231070677625,174.90013197151677,nll_glc_0
499,new_learn,36,6,1,-68.23691284234957,80.54231070677625,174.90013197151677,nll_glc_0
500,new_learn,36,6,2,37.732112204402966,80.54231070677625,174.90013197151677,nll_glc_0
501,new_learn,36,6,0,0.7365763464752018,75.26070373044243,164.33691801884913,nll_glc_1
502,new_learn,36,6,1,-67.64394561715686,75.26070373044243,164.33691801884913,nll_glc_1
503,new_learn,36,6,2,37.73178699441042,75.26070373044243,164.33691801884913,nll_glc_1
504,new_learn,38,2,0,45.2322598897303,97.95628352972693,205.12290743143004,nll_unix_0
505,new_learn,38,2,1,36.74162923667489,97.95628352972693,205.12290743143004,nll_unix_0
506,new_learn,38,2,0,57.11213298716463,66.52957955653191,142.26949948504,nll_unix_1
507,new_learn,38,2,1,36.74353425371261,66.52957955653191,142.26949948504,nll_unix_1
508,new_learn,38,2,0,42.162239945875676,71.49054846938013,152.19143731073643,nll_uniy_0
509,new_learn,38,2,1,36.741200174570395,71.49054846938013,152.19143731073643,nll_uniy_0
510,new_learn,38,2,0,52.979653443073516,93.98530822685473,197.18095682568563,nll_uniy_1
511,new_learn,38,2,1,36.743988561413296,93.98530822685473,197.18095682568563,nll_uniy_1
512,new_learn,38,2,0,-0.7811452725707333,59.42744173476924,132.67039402750277,nll_glc_0
513,new_learn,38,2,1,15.119050343372207,59.42744173476924,132.67039402750277,nll_glc_0
514,new_learn,38,2,2,34.90385292259283,59.42744173476924,132.67039402750277,nll_glc_0
515,new_learn,38,2,0,0.9999999200680139,66.53958753229034,146.89468562254496,nll_glc_1
516,new_learn,38,2,1,-56.875360755662584,66.53958753229034,146.89468562254496,nll_glc_1
517,new_learn,38,2,2,36.726992700135824,66.53958753229034,146.89468562254496,nll_glc_1
518,new_learn,38,6,0,45.131101941816624,86.40623021115658,182.02280079428934,nll_unix_0
519,new_learn,38,6,1,38.528545416807724,86.40623021115658,182.02280079428934,nll_unix_0
520,new_learn,38,6,0,54.43365220357169,71.7987346230652,152.80780961810657,nll_unix_1
521,new_learn,38,6,1,38.529477202019535,71.7987346230652,152.80780961810657,nll_unix_1
522,new_learn,38,6,0,43.77729632838786,53.26034646915177,115.73103331027973,nll_uniy_0
523,new_learn,38,6,1,32.34575892669155,53.26034646915177,115.73103331027973,nll_uniy_0
524,new_learn,38,6,0,52.076530829860324,111.249365600365,231.70907157270616,nll_uniy_1
525,new_learn,38,6,1,38.52654190443043,111.249365600365,231.70907157270616,nll_uniy_1
526,new_learn,38,6,0,0.04241391311400644,53.22707969506119,120.26966994808666,nll_glc_0
527,new_learn,38,6,1,-45.66977217921425,53.22707969506119,120.26966994808666,nll_glc_0
528,new_learn,38,6,2,32.54003969187208,53.22707969506119,120.26966994808666,nll_glc_0
529,new_learn,38,6,0,0.9999999808274942,71.8107221013457,157.43695476065568,nll_glc_1
530,new_learn,38,6,1,-53.96283915006882,71.8107221013457,157.43695476065568,nll_glc_1
531,new_learn,38,6,2,38.52674092894314,71.8107221013457,157.43695476065568,nll_glc_1
532,relearn,1,2,0,47.76372664233408,100.2319939540304,209.67432828003697,nll_unix_0
533,relearn,1,2,1,36.398107063904234,100.2319939540304,209.67432828003697,nll_unix_0
534,relearn,1,2,0,64.20001555704566,61.372156237493556,131.95465284696328,nll_unix_1
535,relearn,1,2,1,36.39820025191875,61.372156237493556,131.95465284696328,nll_unix_1
536,relearn,1,2,0,41.93346996073843,96.4273712256136,202.06508282320337,nll_uniy_0
537,relearn,1,2,1,36.39806656259384,96.4273712256136,202.06508282320337,nll_uniy_0
538,relearn,1,2,0,55.807835057632104,69.35955385112004,147.92944807421625,nll_uniy_1
539,relearn,1,2,1,36.39498473288698,69.35955385112004,147.92944807421625,nll_uniy_1
540,relearn,1,2,0,-0.999999455272563,61.390431731807105,136.5963740215785,nll_glc_0
541,relearn,1,2,1,63.28524739096674,61.390431731807105,136.5963740215785,nll_glc_0
542,relearn,1,2,2,36.39751928799113,61.390431731807105,136.5963740215785,nll_glc_0
543,relearn,1,2,0,0.9601248521543497,60.68505607640665,135.18562271077758,nll_glc_1
544,relearn,1,2,1,-75.34548604551789,60.68505607640665,135.18562271077758,nll_glc_1
545,relearn,1,2,2,36.39086088773671,60.68505607640665,135.18562271077758,nll_glc_1
546,relearn,1,6,0,44.45331182594007,110.51291920771163,230.23617878739944,nll_unix_0
547,relearn,1,6,1,37.149320490742845,110.51291920771163,230.23617878739944,nll_unix_0
548,relearn,1,6,0,57.725640356420314,52.586384651123694,114.38310967422358,nll_unix_1
549,relearn,1,6,1,29.138406786657008,52.586384651123694,114.38310967422358,nll_unix_1
550,relearn,1,6,0,44.74757144512679,89.48428861551255,188.17891760300128,nll_uniy_0
551,relearn,1,6,1,37.15055311935488,89.48428861551255,188.17891760300128,nll_uniy_0
552,relearn,1,6,0,59.59227835812695,76.03301539970644,161.27637117138906,nll_uniy_1
553,relearn,1,6,1,37.15022045673686,76.03301539970644,161.27637117138906,nll_uniy_1
554,relearn,1,6,0,-0.9924025241039889,52.27909404985499,118.37369865767425,nll_glc_0
555,relearn,1,6,1,50.649166727280296,52.27909404985499,118.37369865767425,nll_glc_0
556,relearn,1,6,2,27.495719601612734,52.27909404985499,118.37369865767425,nll_glc_0
557,relearn,1,6,0,0.999992333322661,52.605337028399596,119.02618461476347,nll_glc_1
558,relearn,1,6,1,-58.03339778025961,52.605337028399596,119.02618461476347,nll_glc_1
559,relearn,1,6,2,29.769902845642008,52.605337028399596,119.02618461476347,nll_glc_1
560,relearn,3,2,0,56.055196408581594,103.08298141322982,215.3763031984358,nll_unix_0
561,relearn,3,2,1,39.1668381454569,103.08298141322982,215.3763031984358,nll_unix_0
562,relearn,3,2,0,48.792294031881376,58.56239359623413,126.33512756444445,nll_unix_1
563,relearn,3,2,1,38.39212569059667,58.56239359623413,126.33512756444445,nll_unix_1
564,relearn,3,2,0,51.61418875313492,59.553459467630006,128.31725930723618,nll_uniy_0
565,relearn,3,2,1,39.02286110541253,59.553459467630006,128.31725930723618,nll_uniy_0
566,relearn,3,2,0,44.08918022499378,101.64222427911236,212.49478893020088,nll_uniy_1
567,relearn,3,2,1,39.164373889753136,101.64222427911236,212.49478893020088,nll_uniy_1
568,relearn,3,2,0,-0.7084777109740154,32.69749311931517,79.21049679659461,nll_glc_0
569,relearn,3,2,1,2.7959675442346987,32.69749311931517,79.21049679659461,nll_glc_0
570,relearn,3,2,2,13.558536232813072,32.69749311931517,79.21049679659461,nll_glc_0
571,relearn,3,2,0,0.9999999789600709,58.57168635487263,130.95888326770955,nll_glc_1
572,relearn,3,2,1,-48.52102102787917,58.57168635487263,130.95888326770955,nll_glc_1
573,relearn,3,2,2,38.405305272564775,58.57168635487263,130.95888326770955,nll_glc_1
574,relearn,3,6,0,57.32122440826173,101.59456711397203,212.39947459992024,nll_unix_0
575,relearn,3,6,1,37.87570054737783,101.59456711397203,212.39947459992024,nll_unix_0
576,relearn,3,6,0,42.33597517546168,56.85227083877915,122.91488204953448,nll_unix_1
577,relearn,3,6,1,34.036358038297124,56.85227083877915,122.91488204953448,nll_unix_1
578,relearn,3,6,0,55.8168289496775,61.89999575366525,133.01033187930668,nll_uniy_0
579,relearn,3,6,1,37.87416451089472,61.89999575366525,133.01033187930668,nll_uniy_0
580,relearn,3,6,0,40.651933077004216,100.55902258407305,210.32838554012227,nll_uniy_1
581,relearn,3,6,1,37.877010519875526,100.55902258407305,210.32838554012227,nll_uniy_1
582,relearn,3,6,0,-0.7953880941114243,40.43303750499632,94.68158556795692,nll_glc_0
583,relearn,3,6,1,5.14534063443941,40.43303750499632,94.68158556795692,nll_glc_0
584,relearn,3,6,2,17.42148961575951,40.43303750499632,94.68158556795692,nll_glc_0
585,relearn,3,6,0,0.9999998744727734,56.86878402860469,127.55307861517366,nll_glc_1
586,relearn,3,6,1,-42.43462844764717,56.86878402860469,127.55307861517366,nll_glc_1
587,relearn,3,6,2,34.656091228002964,56.86878402860469,127.55307861517366,nll_glc_1
588,relearn,5,2,0,45.27579213977629,114.935411282084,239.08116293614418,nll_unix_0
589,relearn,5,2,1,38.7963395106473,114.935411282084,239.08116293614418,nll_unix_0
590,relearn,5,2,0,53.269204525026936,47.498044533050496,104.20642943807718,nll_unix_1
591,relearn,5,2,1,24.73978335559854,47.498044533050496,104.20642943807718,nll_unix_1
592,relearn,5,2,0,40.83202367800091,81.02771958477865,171.26577954153348,nll_uniy_0
593,relearn,5,2,1,38.79763402784812,81.02771958477865,171.26577954153348,nll_uniy_0
594,relearn,5,2,0,48.45085609185656,77.64597619556537,164.5022927631069,nll_uniy_1
595,relearn,5,2,1,38.79822234392984,77.64597619556537,164.5022927631069,nll_uniy_1
596,relearn,5,2,0,-0.965328433632596,45.821225489493244,105.45796153695076,nll_glc_0
597,relearn,5,2,1,39.80551906984361,45.821225489493244,105.45796153695076,nll_glc_0
598,relearn,5,2,2,21.778239836924037,45.821225489493244,105.45796153695076,nll_glc_0
599,relearn,5,2,0,0.999999812549351,47.508652268989636,108.83281509594354,nll_glc_1
600,relearn,5,2,1,-53.49778101676266,47.508652268989636,108.83281509594354,nll_glc_1
601,relearn,5,2,2,25.090016231625793,47.508652268989636,108.83281509594354,nll_glc_1
602,relearn,5,6,0,44.27971096777703,96.88719758600888,202.98473554399393,nll_unix_0
603,relearn,5,6,1,38.69443769852974,96.88719758600888,202.98473554399393,nll_unix_0
604,relearn,5,6,0,55.024517400407234,58.4987512105086,126.20784279299339,nll_unix_1
605,relearn,5,6,1,35.632917837216475,58.4987512105086,126.20784279299339,nll_unix_1
606,relearn,5,6,0,45.734630105759805,81.15648481972019,171.52331001141656,nll_uniy_0
607,relearn,5,6,1,38.684296724264655,81.15648481972019,171.52331001141656,nll_uniy_0
608,relearn,5,6,0,57.320213097910965,77.74311708176987,164.6965745355159,nll_uniy_1
609,relearn,5,6,1,38.69499626776358,77.74311708176987,164.6965745355159,nll_uniy_1
610,relearn,5,6,0,-0.9869588415009014,58.134131965656564,130.0837744892774,nll_glc_0
611,relearn,5,6,1,45.80538037739163,58.134131965656564,130.0837744892774,nll_glc_0
612,relearn,5,6,2,32.84821712300346,58.134131965656564,130.0837744892774,nll_glc_0
613,relearn,5,6,0,0.9999999186915609,58.50289814470132,130.8213068473669,nll_glc_1
