condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
incongruent_pointer_middle,2,307,1,106,69.92,48.63,0.08,0.76,106,1419,Correct
incongruent_pointer_middle,2,308,2,107,40.21,48.58,0.04,0.76,108,2122,Correct
incongruent_pointer_middle,2,309,2,100,50.45,28.11,0.06,0.44,100,731,Correct
incongruent_pointer_middle,2,310,1,102,12.58,36.37,0.01,0.57,102,682,Correct
incongruent_pointer_middle,2,311,2,107,48.58,74.0,0.05,1.16,107,856,Correct
incongruent_pointer_middle,2,312,1,106,32.65,18.84,0.04,0.3,102,874,Incorrect
incongruent_pointer_middle,2,313,1,102,24.29,54.68,0.03,0.86,102,834,Correct
incongruent_pointer_middle,2,314,1,106,34.98,11.46,0.04,0.18,102,1561,Incorrect
incongruent_pointer_middle,2,315,2,107,58.26,81.7,0.07,1.28,100,1325,Incorrect
incongruent_pointer_middle,2,316,1,106,52.71,35.07,0.06,0.55,106,3194,Correct
incongruent_pointer_middle,2,317,2,107,57.36,65.8,0.06,1.03,100,1897,Incorrect
incongruent_pointer_middle,2,318,1,106,63.22,40.21,0.07,0.63,106,1246,Correct
incongruent_pointer_middle,2,319,1,106,61.23,35.49,0.07,0.56,106,1808,Correct
incongruent_pointer_middle,2,320,2,100,62.93,41.27,0.07,0.65,100,3718,Correct
incongruent_pointer_middle,2,321,2,100,41.56,30.3,0.05,0.48,100,3225,Correct
incongruent_pointer_middle,2,322,2,107,51.42,61.13,0.06,0.96,107,1044,Correct
incongruent_pointer_middle,2,323,1,106,72.47,44.21,0.08,0.69,106,988,Correct
incongruent_pointer_middle,2,324,1,106,87.39,66.61,0.1,1.05,102,693,Incorrect
incongruent_pointer_middle,2,325,2,100,62.05,46.25,0.07,0.73,100,1354,Correct
incongruent_pointer_middle,2,326,1,102,20.63,45.49,0.02,0.71,102,907,Correct
incongruent_pointer_middle,2,327,1,102,61.3,84.65,0.07,1.33,102,1953,Correct
incongruent_pointer_middle,2,328,2,107,57.93,67.71,0.06,1.06,107,491,Correct
incongruent_pointer_middle,2,329,2,100,49.94,28.54,0.06,0.45,100,945,Correct
incongruent_pointer_middle,2,330,2,100,80.06,58.04,0.09,0.91,107,779,Incorrect
incongruent_pointer_middle,2,331,1,102,32.41,40.62,0.04,0.64,102,865,Correct
incongruent_pointer_middle,2,332,1,106,48.04,17.54,0.05,0.28,106,1033,Correct
incongruent_pointer_middle,2,333,2,100,44.1,23.12,0.05,0.36,107,768,Incorrect
incongruent_pointer_middle,2,334,1,106,56.19,48.93,0.06,0.77,106,1028,Correct
incongruent_pointer_middle,2,335,1,102,45.36,60.25,0.05,0.95,102,735,Correct
incongruent_pointer_middle,2,336,2,107,34.66,55.68,0.04,0.87,107,1229,Correct
incongruent_pointer_middle,2,337,2,100,62.36,46.35,0.07,0.73,100,1101,Correct
incongruent_pointer_middle,2,338,1,102,25.66,37.85,0.03,0.59,102,769,Correct
incongruent_pointer_middle,2,339,2,107,48.74,58.67,0.05,0.92,107,2709,Correct
incongruent_pointer_middle,2,340,2,100,78.01,49.6,0.09,0.78,100,1009,Correct
incongruent_pointer_middle,2,341,2,107,26.32,57.67,0.03,0.91,107,1478,Correct
incongruent_pointer_middle,2,342,2,100,55.24,27.3,0.06,0.43,100,741,Correct
incongruent_pointer_middle,2,343,1,102,65.37,79.1,0.07,1.24,106,1260,Incorrect
incongruent_pointer_middle,2,344,1,102,55.16,66.8,0.06,1.05,106,2309,Incorrect
incongruent_pointer_middle,2,345,2,107,28.28,41.93,0.03,0.66,107,2721,Correct
incongruent_pointer_middle,2,346,2,107,51.95,73.87,0.06,1.16,100,770,Incorrect
incongruent_pointer_middle,2,347,2,100,45.64,16.15,0.05,0.25,100,1934,Correct
incongruent_pointer_middle,2,348,2,107,25.12,57.13,0.03,0.9,107,1227,Correct
incongruent_pointer_middle,2,349,1,102,59.95,83.81,0.07,1.32,102,2448,Correct
incongruent_pointer_middle,2,350,1,106,40.7,25.51,0.05,0.4,106,983,Correct
incongruent_pointer_middle,2,351,1,102,46.1,73.47,0.05,1.15,102,914,Correct
incongruent_pointer_middle,2,352,1,102,68.13,82.18,0.08,1.29,106,574,Incorrect
incongruent_pointer_middle,2,353,1,102,43.53,52.02,0.05,0.82,106,1810,Incorrect
incongruent_pointer_middle,2,354,2,100,88.32,62.7,0.1,0.98,100,1386,Correct
incongruent_pointer_middle,2,355,1,102,26.28,41.83,0.03,0.66,102,739,Correct
incongruent_pointer_middle,2,356,2,100,62.15,38.68,0.07,0.61,100,2967,Correct
incongruent_pointer_middle,2,357,2,100,67.97,41.93,0.08,0.66,100,2801,Correct
incongruent_pointer_middle,2,358,1,102,66.18,86.42,0.07,1.36,102,1857,Correct
incongruent_pointer_middle,2,359,2,100,58.26,47.46,0.07,0.75,107,1075,Incorrect
incongruent_pointer_middle,2,360,2,100,77.07,53.16,0.09,0.84,100,2348,Correct
incongruent_pointer_middle,2,361,1,106,77.57,47.2,0.09,0.74,106,1114,Correct
incongruent_pointer_middle,2,362,2,107,44.53,65.99,0.05,1.04,100,491,Incorrect
incongruent_pointer_middle,2,363,2,100,73.98,61.49,0.08,0.97,100,985,Correct
incongruent_pointer_middle,2,364,1,106,67.69,48.96,0.08,0.77,106,1796,Correct
incongruent_pointer_middle,2,365,1,102,63.35,87.61,0.07,1.38,102,2233,Correct
incongruent_pointer_middle,2,366,2,100,62.82,42.89,0.07,0.67,100,1116,Correct
incongruent_pointer_middle,2,367,1,106,66.65,41.84,0.07,0.66,102,606,Incorrect
incongruent_pointer_middle,2,368,1,106,70.6,43.26,0.08,0.68,106,1330,Correct
incongruent_pointer_middle,2,369,1,102,53.05,71.03,0.06,1.12,102,1922,Correct
incongruent_pointer_middle,2,370,1,102,37.89,69.44,0.04,1.09,102,1012,Correct
incongruent_pointer_middle,2,371,1,102,43.83,70.94,0.05,1.11,102,1662,Correct
incongruent_pointer_middle,2,372,2,100,58.97,26.78,0.07,0.42,100,1087,Correct
incongruent_pointer_middle,2,373,2,107,62.99,87.58,0.07,1.38,107,885,Correct
incongruent_pointer_middle,2,374,2,100,85.7,66.68,0.1,1.05,100,820,Correct
incongruent_pointer_middle,2,375,1,106,31.44,17.31,0.04,0.27,102,744,Incorrect
incongruent_pointer_middle,2,376,1,102,47.67,76.84,0.05,1.21,102,1237,Correct
incongruent_pointer_middle,2,377,1,102,36.54,49.72,0.04,0.78,106,1768,Incorrect
incongruent_pointer_middle,2,378,2,107,50.6,79.09,0.06,1.24,100,978,Incorrect
incongruent_pointer_middle,2,379,2,100,68.5,35.3,0.08,0.55,100,1617,Correct
incongruent_pointer_middle,2,380,2,107,21.24,46.27,0.02,0.73,107,2146,Correct
incongruent_pointer_middle,2,381,1,102,17.97,45.12,0.02,0.71,102,932,Correct
incongruent_pointer_middle,2,382,2,107,21.14,37.52,0.02,0.59,100,970,Incorrect
incongruent_pointer_middle,2,383,1,102,60.89,79.18,0.07,1.24,102,1727,Correct
incongruent_pointer_middle,2,384,1,102,27.17,50.25,0.03,0.79,102,2088,Correct
incongruent_pointer_middle,2,385,2,100,79.15,60.17,0.09,0.95,107,1747,Incorrect
incongruent_pointer_middle,2,386,1,102,32.85,57.11,0.04,0.9,102,1303,Correct
incongruent_pointer_middle,2,387,2,107,19.62,39.9,0.02,0.63,100,923,Incorrect
incongruent_pointer_middle,2,388,1,106,68.98,60.28,0.08,0.95,106,2911,Correct
incongruent_pointer_middle,2,389,2,107,64.28,74.39,0.07,1.17,100,854,Incorrect
incongruent_pointer_middle,2,390,2,100,52.74,26.22,0.06,0.41,107,766,Incorrect
incongruent_pointer_middle,2,391,2,107,54.59,68.77,0.06,1.08,107,1924,Correct
incongruent_pointer_middle,2,392,1,102,10.5,33.86,0.01,0.53,102,780,Correct
incongruent_pointer_middle,2,393,2,100,34.53,20.26,0.04,0.32,100,1908,Correct
incongruent_pointer_middle,2,394,1,102,19.1,44.14,0.02,0.69,102,1026,Correct
incongruent_pointer_middle,2,395,2,107,27.28,56.97,0.03,0.89,107,834,Correct
incongruent_pointer_middle,2,396,1,102,62.57,88.18,0.07,1.39,102,1029,Correct
incongruent_pointer_middle,2,397,1,102,66.95,87.44,0.07,1.37,102,741,Correct
incongruent_pointer_middle,2,398,1,106,68.55,55.4,0.08,0.87,107,1464,Correct
