condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,3,309,2,112,46.77,30.84,0.05,0.48,112,776,Correct
congruent_pinky_thumb,3,310,2,112,48.26,25.93,0.05,0.41,112,1728,Correct
congruent_pinky_thumb,3,311,2,113,49.56,56.5,0.06,0.89,113,1008,Correct
congruent_pinky_thumb,3,312,1,99,27.31,39.06,0.03,0.61,109,1246,Incorrect
congruent_pinky_thumb,3,313,2,113,33.93,51.71,0.04,0.81,112,1144,Incorrect
congruent_pinky_thumb,3,314,2,112,40.52,14.64,0.05,0.23,112,1411,Correct
congruent_pinky_thumb,3,315,1,99,61.7,84.82,0.07,1.33,99,705,Correct
congruent_pinky_thumb,3,316,2,112,44.09,23.26,0.05,0.37,112,1387,Correct
congruent_pinky_thumb,3,317,1,99,55.84,81.66,0.06,1.28,109,1120,Incorrect
congruent_pinky_thumb,3,318,2,112,52.4,35.83,0.06,0.56,113,529,Incorrect
congruent_pinky_thumb,3,319,1,99,21.97,36.65,0.02,0.58,99,838,Correct
congruent_pinky_thumb,3,320,2,113,64.78,75.51,0.07,1.19,112,859,Incorrect
congruent_pinky_thumb,3,321,2,112,57.56,34.2,0.06,0.54,112,1564,Correct
congruent_pinky_thumb,3,322,1,109,62.16,53.82,0.07,0.85,109,1125,Correct
congruent_pinky_thumb,3,323,1,109,63.6,38.09,0.07,0.6,109,1183,Correct
congruent_pinky_thumb,3,324,2,113,48.97,78.86,0.05,1.24,113,791,Correct
congruent_pinky_thumb,3,325,2,112,49.14,30.47,0.05,0.48,112,749,Correct
congruent_pinky_thumb,3,326,2,112,40.13,26.27,0.04,0.41,112,755,Correct
congruent_pinky_thumb,3,327,2,112,87.63,65.83,0.1,1.03,112,952,Correct
congruent_pinky_thumb,3,328,1,109,36.92,16.34,0.04,0.26,109,1073,Correct
congruent_pinky_thumb,3,329,1,109,75.37,58.54,0.08,0.92,109,2000,Correct
congruent_pinky_thumb,3,330,1,99,38.66,61.26,0.04,0.96,109,1712,Incorrect
congruent_pinky_thumb,3,331,2,112,68.97,50.39,0.08,0.79,112,1034,Correct
congruent_pinky_thumb,3,332,1,99,52.31,73.54,0.06,1.16,99,1563,Correct
congruent_pinky_thumb,3,333,2,112,77.38,63.3,0.09,0.99,112,972,Correct
congruent_pinky_thumb,3,334,1,109,64.77,40.07,0.07,0.63,109,753,Correct
congruent_pinky_thumb,3,335,2,112,51.61,29.83,0.06,0.47,112,547,Correct
congruent_pinky_thumb,3,336,1,99,38.17,70.36,0.04,1.11,99,1675,Correct
congruent_pinky_thumb,3,337,2,112,36.87,16.66,0.04,0.26,112,635,Correct
congruent_pinky_thumb,3,338,2,112,77.57,56.37,0.09,0.89,112,920,Correct
congruent_pinky_thumb,3,339,2,112,46.77,36.48,0.05,0.57,112,989,Correct
congruent_pinky_thumb,3,340,1,109,84.58,66.77,0.09,1.05,109,1164,Correct
congruent_pinky_thumb,3,341,2,113,25.04,45.01,0.03,0.71,113,1137,Correct
congruent_pinky_thumb,3,342,1,109,34.54,10.8,0.04,0.17,99,747,Incorrect
congruent_pinky_thumb,3,343,1,99,43.16,68.54,0.05,1.08,99,1750,Correct
congruent_pinky_thumb,3,344,1,109,75.78,44.96,0.08,0.71,109,456,Correct
congruent_pinky_thumb,3,345,2,113,53.22,70.02,0.06,1.1,112,983,Incorrect
congruent_pinky_thumb,3,346,1,109,71.12,52.69,0.08,0.83,109,1099,Correct
congruent_pinky_thumb,3,347,2,113,17.52,45.51,0.02,0.71,113,1210,Correct
congruent_pinky_thumb,3,348,1,99,32.29,45.97,0.04,0.72,109,1338,Incorrect
congruent_pinky_thumb,3,349,2,112,65.74,46.68,0.07,0.73,112,947,Correct
congruent_pinky_thumb,3,350,1,99,35.47,66.64,0.04,1.05,99,778,Correct
congruent_pinky_thumb,3,351,1,109,65.42,57.09,0.07,0.9,109,606,Correct
congruent_pinky_thumb,3,352,1,109,49.73,21.04,0.06,0.33,109,597,Correct
congruent_pinky_thumb,3,353,2,113,38.21,52.34,0.04,0.82,112,805,Incorrect
congruent_pinky_thumb,3,354,1,109,70.74,48.28,0.08,0.76,109,693,Correct
congruent_pinky_thumb,3,355,2,113,19.97,40.96,0.02,0.64,113,746,Correct
congruent_pinky_thumb,3,356,2,112,82.6,54.37,0.09,0.85,112,540,Correct
congruent_pinky_thumb,3,357,2,113,31.95,54.76,0.04,0.86,113,666,Correct
congruent_pinky_thumb,3,358,1,109,41.92,17.34,0.05,0.27,109,663,Correct
congruent_pinky_thumb,3,359,2,112,39.4,18.45,0.04,0.29,112,769,Correct
congruent_pinky_thumb,3,360,1,109,48.86,34.43,0.05,0.54,109,836,Correct
congruent_pinky_thumb,3,361,1,109,45.54,27.9,0.05,0.44,109,780,Correct
congruent_pinky_thumb,3,362,1,109,46.12,23.02,0.05,0.36,109,605,Correct
congruent_pinky_thumb,3,363,2,113,42.21,50.74,0.05,0.8,113,642,Incorrect
congruent_pinky_thumb,3,364,2,112,53.47,45.38,0.06,0.71,112,876,Correct
congruent_pinky_thumb,3,365,2,113,15.53,38.57,0.02,0.61,113,601,Correct
congruent_pinky_thumb,3,366,2,113,28.71,51.58,0.03,0.81,112,968,Incorrect
congruent_pinky_thumb,3,367,1,109,60.23,32.02,0.07,0.5,109,873,Correct
congruent_pinky_thumb,3,368,1,99,44.87,52.84,0.05,0.83,99,1476,Correct
congruent_pinky_thumb,3,369,1,99,57.36,78.45,0.06,1.23,99,1106,Correct
congruent_pinky_thumb,3,370,2,113,26.88,37.59,0.03,0.59,112,691,Incorrect
congruent_pinky_thumb,3,371,1,109,50.02,24.86,0.06,0.39,109,889,Correct
congruent_pinky_thumb,3,372,1,109,60.94,28.73,0.07,0.45,109,1410,Correct
congruent_pinky_thumb,3,373,1,109,43.77,22.39,0.05,0.35,109,734,Correct
congruent_pinky_thumb,3,374,2,113,38.78,55.07,0.04,0.87,112,1352,Incorrect
congruent_pinky_thumb,3,375,2,113,19.27,34.41,0.02,0.54,113,721,Correct
congruent_pinky_thumb,3,376,1,99,66.19,82.37,0.07,1.29,99,817,Correct
congruent_pinky_thumb,3,377,1,109,49.97,29.28,0.06,0.46,109,672,Correct
congruent_pinky_thumb,3,378,1,109,39.79,21.72,0.04,0.34,109,651,Correct
congruent_pinky_thumb,3,379,1,99,51.66,64.85,0.06,1.02,109,676,Incorrect
congruent_pinky_thumb,3,380,2,112,61.01,34.69,0.07,0.54,112,1050,Correct
congruent_pinky_thumb,3,381,2,112,52.25,43.07,0.06,0.68,112,1711,Correct
congruent_pinky_thumb,3,382,1,99,58.04,80.49,0.06,1.26,99,1218,Correct
congruent_pinky_thumb,3,383,1,99,53.59,76.23,0.06,1.2,99,740,Correct
congruent_pinky_thumb,3,384,1,109,45.31,30.25,0.05,0.48,109,735,Correct
congruent_pinky_thumb,3,385,2,113,27.73,55.55,0.03,0.87,113,741,Correct
congruent_pinky_thumb,3,386,1,99,22.12,35.4,0.02,0.56,109,953,Incorrect
congruent_pinky_thumb,3,387,2,113,67.67,89.73,0.08,1.41,113,1360,Correct
congruent_pinky_thumb,3,388,2,112,80.92,53.79,0.09,0.84,112,840,Correct
congruent_pinky_thumb,3,389,1,99,56.21,71.09,0.06,1.12,99,903,Correct
congruent_pinky_thumb,3,390,1,109,65.71,42.75,0.07,0.67,109,600,Correct
congruent_pinky_thumb,3,391,2,112,45.22,37.5,0.05,0.59,112,731,Correct
congruent_pinky_thumb,3,392,2,113,63.57,82.17,0.07,1.29,113,391,Correct
congruent_pinky_thumb,3,393,1,99,30.97,48.67,0.03,0.76,109,787,Incorrect
congruent_pinky_thumb,3,394,1,109,79.9,64.89,0.09,1.02,109,1113,Correct
congruent_pinky_thumb,3,395,2,113,12.54,38.84,0.01,0.61,113,1030,Correct
congruent_pinky_thumb,3,396,1,109,65.39,54.9,0.07,0.86,109,715,Correct
congruent_pinky_thumb,3,397,2,112,58.29,35.72,0.07,0.56,112,983,Correct
congruent_pinky_thumb,3,398,1,99,43.73,75.23,0.05,1.18,99,718,Correct
