condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1302,269,26.78,0.26,100,121,-1.94
interleaved,1302,270,0.0,0.26,304,92,-1.91
interleaved,1302,271,26.78,0.26,200,100,-1.92
interleaved,1302,272,0.0,0.26,308,83,-1.86
interleaved,1302,273,26.78,0.26,496,71,-1.89
interleaved,1302,274,0.0,0.26,500,71,-1.97
interleaved,1302,275,0.0,0.26,333,59,-1.93
interleaved,1302,276,26.78,0.26,225,100,-1.97
interleaved,1302,277,26.78,0.26,334,100,-1.97
interleaved,1302,278,26.78,0.26,263,108,-1.99
interleaved,1302,279,0.0,0.26,375,108,-2.01
interleaved,1302,280,26.78,0.26,354,79,-2.01
interleaved,1302,281,0.0,0.26,292,112,-1.96
interleaved,1302,282,0.0,0.26,354,138,-2.08
interleaved,1302,283,0.0,0.26,384,79,-2.01
interleaved,1302,284,26.78,0.26,300,105,-1.98
interleaved,1302,285,26.78,0.26,292,91,-1.96
interleaved,1302,286,0.0,0.26,441,113,-1.97
interleaved,1302,287,26.78,0.26,313,100,-1.98
interleaved,1302,288,0.0,0.26,313,83,-2.0
interleaved,1302,289,0.0,0.26,313,92,-1.97
interleaved,1302,290,0.0,0.26,333,88,-1.98
interleaved,1302,291,26.78,0.26,313,71,-2.03
interleaved,1302,292,0.0,0.26,383,88,-1.93
interleaved,1302,293,26.78,0.26,333,79,-1.99
interleaved,1302,294,0.0,0.26,417,58,-2.02
interleaved,1302,295,0.0,0.26,280,112,-1.93
interleaved,1302,296,0.0,0.26,329,92,-2.07
interleaved,1302,297,0.0,0.26,346,79,-2.02
interleaved,1302,298,0.0,0.26,221,83,-2.01
interleaved,1302,299,26.78,0.26,305,91,-2.04
interleaved,1302,300,26.78,0.26,483,108,-2.07
interleaved,1302,301,0.0,0.26,504,91,-1.98
interleaved,1302,302,26.78,0.26,291,84,-2.0
interleaved,1302,303,0.0,0.26,362,104,-2.05
interleaved,1302,304,0.0,0.26,354,113,-1.99
interleaved,1302,305,26.78,0.26,313,83,-2.02
interleaved,1302,306,26.78,0.26,312,92,-1.98
interleaved,1302,307,0.0,0.26,313,83,-2.0
interleaved,1302,308,26.78,0.26,363,112,-1.97
interleaved,1302,309,26.78,0.26,292,87,-2.01
interleaved,1302,310,26.78,0.26,312,92,-2.05
interleaved,1302,311,26.78,0.26,333,100,-1.97
interleaved,1302,312,26.78,0.26,241,92,-1.96
interleaved,1302,313,0.0,0.26,442,83,-1.96
interleaved,1302,314,26.78,0.26,121,100,-2.01
interleaved,1302,315,0.0,0.26,321,112,-2.01
interleaved,1302,316,0.0,0.26,233,88,-2.04
interleaved,1302,317,0.0,0.26,321,104,-1.99
interleaved,1302,318,0.0,0.26,262,92,-2.04
interleaved,1302,319,26.78,0.26,305,100,-2.11
interleaved,1302,320,26.78,0.26,546,91,-2.02
interleaved,1302,321,26.78,0.26,296,79,-2.07
interleaved,1302,322,26.78,0.26,304,88,-2.06
interleaved,1302,323,0.0,0.26,463,104,-2.02
interleaved,1302,324,0.0,0.26,471,104,-2.0
interleaved,1302,325,0.0,0.26,300,92,-1.98
interleaved,1302,326,26.78,0.26,296,88,-1.96
interleaved,1302,327,26.78,0.26,296,100,-2.0
interleaved,1302,328,0.0,0.26,333,100,-2.01
interleaved,1302,329,0.0,0.26,342,105,-1.97
interleaved,1302,330,0.0,0.0,392,100,-1.71
interleaved,1302,331,26.78,0.0,395,88,-1.69
interleaved,1302,332,0.0,0.0,313,71,-1.72
interleaved,1302,333,0.0,0.0,320,100,-1.74
interleaved,1302,334,0.0,0.0,325,100,-1.68
interleaved,1302,335,0.0,0.0,354,92,-1.68
interleaved,1302,336,26.78,0.0,291,113,-1.64
interleaved,1302,337,26.78,0.0,350,121,-1.66
interleaved,1302,338,0.0,0.0,284,100,-1.71
interleaved,1302,339,26.78,0.0,371,92,-1.78
interleaved,1302,340,26.78,0.0,291,113,-1.79
interleaved,1302,341,0.0,0.0,341,113,-1.73
interleaved,1302,342,26.78,0.0,333,100,-1.73
interleaved,1302,343,26.78,0.0,254,92,-1.74
interleaved,1302,344,26.78,0.0,262,92,-1.75
interleaved,1302,345,26.78,0.0,350,84,-1.76
interleaved,1302,346,26.78,0.0,312,104,-1.69
interleaved,1302,347,26.78,0.0,425,100,-1.79
interleaved,1302,348,26.78,0.0,383,100,-1.78
interleaved,1302,349,26.78,0.0,271,92,-1.81
interleaved,1302,350,0.0,0.0,312,104,-1.82
interleaved,1302,351,0.0,0.0,254,79,-1.82
interleaved,1302,352,26.78,0.0,504,92,-1.74
interleaved,1302,353,26.78,0.0,342,83,-1.84
interleaved,1302,354,0.0,0.0,371,71,-1.77
interleaved,1302,355,26.78,0.0,300,91,-1.78
interleaved,1302,356,0.0,0.0,283,113,-1.8
interleaved,1302,357,0.0,0.0,350,104,-1.79
interleaved,1302,358,26.78,0.0,320,105,-1.82
interleaved,1302,359,26.78,0.0,342,91,-1.81
interleaved,1302,360,0.0,0.0,308,91,-1.78
interleaved,1302,361,26.78,0.0,483,121,-1.61
interleaved,1302,362,26.78,0.0,355,108,-1.75
interleaved,1302,363,26.78,0.0,312,113,-1.79
interleaved,1302,364,26.78,0.0,250,100,-1.69
interleaved,1302,365,26.78,0.0,275,108,-1.82
interleaved,1302,366,26.78,0.0,283,100,-1.78
interleaved,1302,367,26.78,0.0,154,120,-1.79
interleaved,1302,368,26.78,0.0,92,121,-1.68
interleaved,1302,369,26.78,0.0,1259,112,-1.71
interleaved,1302,370,26.78,0.0,454,109,-1.76
interleaved,1302,371,26.78,0.0,292,133,-1.78
interleaved,1302,372,0.0,0.0,291,113,-1.8
interleaved,1302,373,0.0,0.0,283,92,-1.75
interleaved,1302,374,26.78,0.0,412,71,-1.62
interleaved,1302,375,26.78,0.0,292,100,-1.79
interleaved,1302,376,26.78,0.0,271,104,-1.73
interleaved,1302,377,0.0,0.0,300,92,-1.74
interleaved,1302,378,0.0,0.0,292,112,-1.76
interleaved,1302,379,26.78,0.0,304,113,-1.8
interleaved,1302,380,0.0,0.0,284,120,-1.76
interleaved,1302,381,26.78,0.0,313,112,-1.76
interleaved,1302,382,0.0,0.0,313,108,-1.71
interleaved,1302,383,0.0,0.0,384,100,-1.71
interleaved,1302,384,26.78,0.0,271,121,-1.68
interleaved,1302,385,0.0,0.0,363,133,-1.68
interleaved,1302,386,0.0,0.0,383,112,-1.73
interleaved,1302,387,26.78,0.0,424,142,-1.66
interleaved,1302,388,0.0,0.0,321,125,-1.57
interleaved,1302,389,26.78,0.0,341,100,-1.65
interleaved,1302,390,26.78,0.0,13,150,-1.71
interleaved,1302,391,0.0,0.0,179,133,-1.67
interleaved,1302,392,0.0,0.0,383,129,-1.64
interleaved,1302,393,26.78,0.0,333,108,-1.7
interleaved,1302,394,26.78,0.0,292,100,-1.68
interleaved,1302,395,0.0,0.0,304,121,-1.73
interleaved,1302,396,0.0,0.0,383,121,-1.6
interleaved,1302,397,26.78,0.0,396,108,-1.53
interleaved,1302,398,26.78,0.0,313,108,-1.7
interleaved,1302,399,26.78,0.0,783,113,-1.74
interleaved,1302,400,0.0,0.0,308,113,-1.77
interleaved,1302,401,26.78,0.0,363,121,-1.63
interleaved,1302,402,26.78,0.0,354,121,-1.68
interleaved,1302,403,0.0,0.0,325,120,-1.66
interleaved,1302,404,26.78,0.0,655,112,-1.67
interleaved,1302,405,0.0,0.0,362,113,-1.64
interleaved,1302,406,0.0,0.0,412,113,-1.62
interleaved,1302,407,26.78,0.0,404,137,-1.56
interleaved,1302,408,26.78,0.0,79,312,-1.72
interleaved,1302,409,26.78,0.0,312,92,-1.73
interleaved,1302,410,0.0,0.0,333,121,-1.66
interleaved,1302,411,26.78,0.0,354,100,-1.64
interleaved,1302,412,26.78,0.0,384,133,-1.64
interleaved,1302,413,0.0,0.0,554,133,-1.68
interleaved,1302,414,26.78,0.0,263,154,-1.68
interleaved,1302,415,26.78,0.0,312,142,-1.59
interleaved,1302,416,26.78,0.0,241,121,-1.67
interleaved,1302,417,0.0,0.0,141,171,-1.65
interleaved,1302,418,0.0,0.0,242,133,-1.68
interleaved,1302,419,26.78,0.0,384,129,-1.64
interleaved,1302,420,0.0,0.0,312,113,-1.71
interleaved,1302,421,0.0,0.0,292,112,-1.69
interleaved,1302,422,26.78,0.0,350,92,-1.63
interleaved,1302,423,26.78,0.0,346,121,-1.6
interleaved,1302,424,0.0,0.0,383,100,-1.61
interleaved,1302,425,26.78,0.0,546,92,-1.69
interleaved,1302,426,26.78,0.0,470,113,-1.6
interleaved,1302,427,26.78,0.0,392,100,-1.64
interleaved,1302,428,26.78,0.0,325,108,-1.66
interleaved,1302,429,26.78,0.0,433,88,-1.68
