condition,subject,trial,su,rotation,rt,mt,ep
interleaved,2,266,0.0,0.26,369,330,-1.93
interleaved,2,267,0.0,0.26,559,399,-1.87
interleaved,2,268,0.0,0.26,475,308,-1.83
interleaved,2,269,26.78,0.26,533,286,-1.89
interleaved,2,270,26.78,0.26,485,249,-1.96
interleaved,2,271,26.78,0.26,683,233,-2.11
interleaved,2,272,26.78,0.26,367,217,-1.59
interleaved,2,273,0.0,0.26,2716,275,-1.92
interleaved,2,274,0.0,0.26,920,202,-2.02
interleaved,2,275,26.78,0.26,574,300,-1.97
interleaved,2,276,0.0,0.26,375,392,-1.95
interleaved,2,277,0.0,0.26,2479,183,-1.9
interleaved,2,278,0.0,0.26,417,208,-1.96
interleaved,2,279,26.78,0.26,659,358,-1.98
interleaved,2,280,0.0,0.26,534,233,-1.89
interleaved,2,281,26.78,0.26,477,248,-1.89
interleaved,2,282,26.78,0.26,364,258,-1.89
interleaved,2,283,26.78,0.26,466,268,-1.81
interleaved,2,284,0.0,0.26,761,250,-1.91
interleaved,2,285,26.78,0.26,675,242,-2.02
interleaved,2,286,0.0,0.26,439,174,-1.95
interleaved,2,287,26.78,0.26,300,150,-1.86
interleaved,2,288,0.0,0.26,350,208,-1.91
interleaved,2,289,26.78,0.26,416,425,-2.01
interleaved,2,290,0.0,0.26,442,266,-1.93
interleaved,2,291,0.0,0.26,558,433,-1.94
interleaved,2,292,26.78,0.26,426,191,-1.97
interleaved,2,293,0.0,0.26,574,267,-1.91
interleaved,2,294,26.78,0.26,133,440,-1.82
interleaved,2,295,26.78,0.26,555,217,-1.94
interleaved,2,296,0.0,0.26,325,225,-2.03
interleaved,2,297,26.78,0.26,417,213,-2.0
interleaved,2,298,26.78,0.26,566,375,-1.82
interleaved,2,299,26.78,0.26,2200,267,-2.06
interleaved,2,300,26.78,0.26,684,323,-1.97
interleaved,2,301,0.0,0.26,475,234,-1.91
interleaved,2,302,0.0,0.26,683,267,-1.91
interleaved,2,303,0.0,0.26,558,375,-2.03
interleaved,2,304,26.78,0.26,774,312,-2.02
interleaved,2,305,0.0,0.26,467,433,-1.81
interleaved,2,306,26.78,0.26,451,493,-2.02
interleaved,2,307,0.0,0.26,858,300,-1.96
interleaved,2,308,0.0,0.26,1359,258,-1.95
interleaved,2,309,26.78,0.26,726,333,-1.9
interleaved,2,310,0.0,0.26,554,292,-1.95
interleaved,2,311,26.78,0.26,478,229,-2.02
interleaved,2,312,26.78,0.26,484,310,-2.02
interleaved,2,313,0.0,0.26,526,438,-1.96
interleaved,2,314,0.0,0.26,433,309,-1.87
interleaved,2,315,0.0,0.26,400,333,-1.85
interleaved,2,316,26.78,0.26,534,583,-1.95
interleaved,2,317,0.0,0.26,457,435,-1.91
interleaved,2,318,0.0,0.26,640,417,-1.92
interleaved,2,319,0.0,0.26,543,442,-1.89
interleaved,2,320,0.0,0.26,1638,283,-1.99
interleaved,2,321,26.78,0.26,358,227,-1.87
interleaved,2,322,26.78,0.26,617,275,-1.98
interleaved,2,323,0.0,0.26,341,192,-1.91
interleaved,2,324,0.0,0.26,559,416,-1.98
interleaved,2,325,0.0,0.26,507,268,-2.0
interleaved,2,326,0.0,0.26,483,409,-1.84
interleaved,2,327,0.0,0.26,617,400,-1.88
interleaved,2,328,0.0,0.26,392,291,-1.86
interleaved,2,329,26.78,0.26,424,450,-1.91
interleaved,2,330,0.0,0.0,775,275,-1.55
interleaved,2,331,0.0,0.0,531,167,-1.61
interleaved,2,332,26.78,0.0,625,284,-1.7
interleaved,2,333,26.78,0.0,344,256,-1.66
interleaved,2,334,0.0,0.0,550,241,-1.72
interleaved,2,335,0.0,0.0,425,291,-1.77
interleaved,2,336,0.0,0.0,417,408,-1.67
interleaved,2,337,0.0,0.0,1401,365,-1.62
interleaved,2,338,26.78,0.0,407,217,-1.72
interleaved,2,339,0.0,0.0,484,300,-1.64
interleaved,2,340,0.0,0.0,475,441,-1.66
interleaved,2,341,26.78,0.0,450,266,-1.83
interleaved,2,342,26.78,0.0,459,316,-1.65
interleaved,2,343,0.0,0.0,492,406,-1.67
interleaved,2,344,26.78,0.0,569,346,-1.61
interleaved,2,345,0.0,0.0,609,463,-1.51
interleaved,2,346,0.0,0.0,359,225,-1.69
interleaved,2,347,0.0,0.0,352,248,-1.77
interleaved,2,348,0.0,0.0,1035,265,-1.6
interleaved,2,349,26.78,0.0,550,216,-1.72
interleaved,2,350,26.78,0.0,509,184,-1.73
interleaved,2,351,26.78,0.0,593,296,-1.76
interleaved,2,352,0.0,0.0,408,316,-1.63
interleaved,2,353,0.0,0.0,1316,10176,-1.6
interleaved,2,354,26.78,0.0,426,274,-1.67
interleaved,2,355,0.0,0.0,549,352,-1.66
interleaved,2,356,26.78,0.0,750,4301,-1.71
interleaved,2,357,0.0,0.0,425,233,-1.69
interleaved,2,358,26.78,0.0,434,233,-1.62
interleaved,2,359,0.0,0.0,983,285,-1.61
interleaved,2,360,0.0,0.0,709,257,-1.69
interleaved,2,361,0.0,0.0,433,4967,-1.69
interleaved,2,362,26.78,0.0,443,301,-1.65
interleaved,2,363,26.78,0.0,483,452,-1.65
interleaved,2,364,0.0,0.0,1340,567,-1.72
interleaved,2,365,26.78,0.0,725,417,-1.65
interleaved,2,366,0.0,0.0,709,240,-1.6
interleaved,2,367,0.0,0.0,442,316,-1.6
interleaved,2,368,0.0,0.0,708,217,-1.63
interleaved,2,369,0.0,0.0,488,313,-1.68
interleaved,2,370,26.78,0.0,450,233,-1.62
interleaved,2,371,0.0,0.0,472,376,-1.66
interleaved,2,372,26.78,0.0,525,442,-1.64
interleaved,2,373,26.78,0.0,624,217,-1.67
interleaved,2,374,26.78,0.0,266,259,-1.67
interleaved,2,375,26.78,0.0,399,335,-1.76
interleaved,2,376,0.0,0.0,569,340,-1.63
interleaved,2,377,26.78,0.0,591,306,-1.73
interleaved,2,378,0.0,0.0,1427,256,-1.65
interleaved,2,379,0.0,0.0,696,231,-1.54
interleaved,2,380,0.0,0.0,412,326,-1.63
interleaved,2,381,0.0,0.0,333,212,-1.66
interleaved,2,382,0.0,0.0,409,141,-1.61
interleaved,2,383,0.0,0.0,415,149,-1.66
interleaved,2,384,26.78,0.0,457,199,-1.52
interleaved,2,385,26.78,0.0,653,244,-1.65
interleaved,2,386,26.78,0.0,437,396,-1.55
interleaved,2,387,0.0,0.0,357,382,-1.67
interleaved,2,388,0.0,0.0,446,434,-1.57
interleaved,2,389,26.78,0.0,333,391,-1.62
interleaved,2,390,0.0,0.0,470,266,-1.63
interleaved,2,391,26.78,0.0,569,384,-1.67
interleaved,2,392,26.78,0.0,417,291,-1.66
interleaved,2,393,26.78,0.0,358,242,-1.75
interleaved,2,394,26.78,0.0,427,281,-1.72
interleaved,2,395,0.0,0.0,461,300,-1.64
interleaved,2,396,0.0,0.0,317,169,-1.68
interleaved,2,397,26.78,0.0,382,177,-1.07
interleaved,2,398,26.78,0.0,1324,275,-1.72
interleaved,2,399,0.0,0.0,350,303,-1.76
interleaved,2,400,0.0,0.0,1367,183,-1.73
interleaved,2,401,26.78,0.0,942,258,-1.57
interleaved,2,402,0.0,0.0,3191,218,-1.63
interleaved,2,403,26.78,0.0,3165,245,-1.62
interleaved,2,404,26.78,0.0,2297,260,-1.68
interleaved,2,405,26.78,0.0,429,166,-1.61
interleaved,2,406,26.78,0.0,392,187,-1.61
interleaved,2,407,26.78,0.0,1308,259,-1.56
interleaved,2,408,26.78,0.0,292,308,-1.64
interleaved,2,409,26.78,0.0,509,300,-1.67
interleaved,2,410,0.0,0.0,396,338,-1.7
interleaved,2,411,0.0,0.0,1058,316,-1.67
interleaved,2,412,26.78,0.0,199,278,-1.57
interleaved,2,413,26.78,0.0,150,358,-1.55
interleaved,2,414,26.78,0.0,341,208,-1.54
interleaved,2,415,0.0,0.0,624,267,-1.53
interleaved,2,416,26.78,0.0,900,292,-1.57
interleaved,2,417,0.0,0.0,469,349,-1.6
interleaved,2,418,26.78,0.0,588,396,-1.62
interleaved,2,419,0.0,0.0,343,291,-1.78
interleaved,2,420,26.78,0.0,550,241,-1.58
interleaved,2,421,0.0,0.0,271,226,-1.66
interleaved,2,422,26.78,0.0,259,258,-1.54
interleaved,2,423,0.0,0.0,2233,259,-1.68
interleaved,2,424,0.0,0.0,358,334,-1.74
interleaved,2,425,0.0,0.0,383,314,-1.59
interleaved,2,426,26.78,0.0,475,358,-1.54
interleaved,2,427,26.78,0.0,492,182,-1.71
interleaved,2,428,0.0,0.0,451,266,-1.51
interleaved,2,429,0.0,0.0,459,232,-1.54
