condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1000,268,0.0,0.26,497,132,-1.54
interleaved,1000,269,0.0,0.26,308,133,-1.56
interleaved,1000,270,0.0,0.26,400,141,-1.6
interleaved,1000,271,26.78,0.26,300,134,-1.6
interleaved,1000,272,0.0,0.26,333,133,-1.57
interleaved,1000,273,0.0,0.26,342,109,-1.54
interleaved,1000,274,26.78,0.26,342,158,-1.47
interleaved,1000,275,0.0,0.26,289,135,-1.59
interleaved,1000,276,26.78,0.26,324,167,-1.51
interleaved,1000,277,26.78,0.26,250,141,-1.48
interleaved,1000,278,0.0,0.26,293,124,-1.54
interleaved,1000,279,26.78,0.26,325,116,-1.57
interleaved,1000,280,26.78,0.26,299,108,-1.59
interleaved,1000,281,0.0,0.26,341,109,-1.59
interleaved,1000,282,26.78,0.26,342,108,-1.57
interleaved,1000,283,0.0,0.26,427,117,-1.54
interleaved,1000,284,0.0,0.26,321,126,-1.53
interleaved,1000,285,26.78,0.26,400,75,-1.47
interleaved,1000,286,0.0,0.26,324,91,-1.47
interleaved,1000,287,0.0,0.26,314,100,-1.61
interleaved,1000,288,0.0,0.26,267,116,-1.55
interleaved,1000,289,26.78,0.26,284,99,-1.6
interleaved,1000,290,0.0,0.26,333,109,-1.6
interleaved,1000,291,26.78,0.26,309,125,-1.73
interleaved,1000,292,0.0,0.26,250,175,-1.57
interleaved,1000,293,26.78,0.26,1334,134,-1.53
interleaved,1000,294,26.78,0.26,408,108,-1.61
interleaved,1000,295,26.78,0.26,358,108,-1.53
interleaved,1000,296,0.0,0.26,297,126,-1.52
interleaved,1000,297,26.78,0.26,295,100,-1.61
interleaved,1000,298,0.0,0.26,262,134,-1.53
interleaved,1000,299,26.78,0.26,367,107,-1.62
interleaved,1000,300,26.78,0.26,307,109,-1.58
interleaved,1000,301,26.78,0.26,391,101,-1.6
interleaved,1000,302,0.0,0.26,307,93,-1.6
interleaved,1000,303,26.78,0.26,359,91,-1.58
interleaved,1000,304,26.78,0.26,350,83,-1.56
interleaved,1000,305,0.0,0.26,392,83,-1.57
interleaved,1000,306,26.78,0.26,285,100,-1.55
interleaved,1000,307,0.0,0.26,400,100,-1.55
interleaved,1000,308,0.0,0.26,308,126,-1.56
interleaved,1000,309,26.78,0.26,323,94,-1.6
interleaved,1000,310,26.78,0.26,408,117,-1.56
interleaved,1000,311,0.0,0.26,291,70,-1.6
interleaved,1000,312,26.78,0.26,284,84,-1.54
interleaved,1000,313,0.0,0.26,308,75,-1.53
interleaved,1000,314,26.78,0.26,299,117,-1.5
interleaved,1000,315,26.78,0.26,283,100,-1.49
interleaved,1000,316,26.78,0.26,347,107,-1.49
interleaved,1000,317,0.0,0.26,325,92,-1.52
interleaved,1000,318,26.78,0.26,277,117,-1.51
interleaved,1000,319,0.0,0.26,484,92,-1.47
interleaved,1000,320,0.0,0.26,317,100,-1.67
interleaved,1000,321,26.78,0.26,399,92,-1.53
interleaved,1000,322,26.78,0.26,316,104,-1.5
interleaved,1000,323,26.78,0.26,308,95,-1.53
interleaved,1000,324,0.0,0.26,267,100,-1.53
interleaved,1000,325,0.0,0.26,316,92,-1.53
interleaved,1000,326,0.0,0.26,309,116,-1.59
interleaved,1000,327,26.78,0.26,267,108,-1.53
interleaved,1000,328,0.0,0.26,267,91,-1.56
interleaved,1000,329,26.78,0.26,373,111,-1.57
interleaved,1000,330,26.78,0.0,325,134,-1.25
interleaved,1000,331,26.78,0.0,300,100,-1.33
interleaved,1000,332,26.78,0.0,292,116,-1.33
interleaved,1000,333,26.78,0.0,283,92,-1.29
interleaved,1000,334,0.0,0.0,325,92,-1.28
interleaved,1000,335,0.0,0.0,292,83,-1.28
interleaved,1000,336,0.0,0.0,342,91,-1.31
interleaved,1000,337,0.0,0.0,500,83,-1.29
interleaved,1000,338,0.0,0.0,303,97,-1.26
interleaved,1000,339,0.0,0.0,383,92,-1.28
interleaved,1000,340,0.0,0.0,483,75,-1.28
interleaved,1000,341,26.78,0.0,326,76,-1.27
interleaved,1000,342,0.0,0.0,356,84,-1.29
interleaved,1000,343,0.0,0.0,324,84,-1.29
interleaved,1000,344,0.0,0.0,324,100,-1.31
interleaved,1000,345,0.0,0.0,408,84,-1.3
interleaved,1000,346,0.0,0.0,359,100,-1.32
interleaved,1000,347,26.78,0.0,366,92,-1.24
interleaved,1000,348,0.0,0.0,300,100,-1.29
interleaved,1000,349,0.0,0.0,391,82,-1.28
interleaved,1000,350,0.0,0.0,327,104,-1.39
